TicksTime,BallPosX,BallPosY,BallSpeed,PosB,PosPC,ScoreB,ScorePC
,,,,,,,
157559,1011,536,4,119,120,0,4
,,,,,,,
157572,1007,540,4,119,120,0,4
,,,,,,,
157586,1003,544,4,119,120,0,4
,,,,,,,
157600,999,548,4,119,120,0,4
,,,,,,,
157613,995,552,4,119,120,0,4
,,,,,,,
157628,991,556,4,119,120,0,4
,,,,,,,
157639,987,560,4,119,120,0,4
,,,,,,,
157652,983,564,4,119,120,0,4
,,,,,,,
157665,979,568,4,119,120,0,4
,,,,,,,
157678,975,572,4,119,120,0,4
,,,,,,,
157694,971,576,4,119,120,0,4
,,,,,,,
157706,967,580,4,119,120,0,4
,,,,,,,
157719,963,584,4,119,120,0,4
,,,,,,,
157734,959,588,4,119,120,0,4
,,,,,,,
157746,955,592,4,119,120,0,4
,,,,,,,
157762,951,596,4,119,120,0,4
,,,,,,,
157775,947,600,4,119,120,0,4
,,,,,,,
157789,943,604,4,119,120,0,4
,,,,,,,
157804,939,608,4,119,120,0,4
,,,,,,,
157818,935,612,4,119,120,0,4
,,,,,,,
157831,931,616,4,119,120,0,4
,,,,,,,
157845,927,620,4,119,120,0,4
,,,,,,,
157860,923,624,4,119,120,0,4
,,,,,,,
157872,919,628,4,119,120,0,4
,,,,,,,
157885,915,632,4,119,120,0,4
,,,,,,,
157898,911,636,4,119,120,0,4
,,,,,,,
157912,907,640,4,119,120,0,4
,,,,,,,
157927,903,644,4,119,120,0,4
,,,,,,,
157941,899,648,4,119,120,0,4
,,,,,,,
157954,895,652,4,119,120,0,4
,,,,,,,
157969,891,656,4,119,120,0,4
,,,,,,,
157982,887,660,4,119,120,0,4
,,,,,,,
157995,883,664,4,119,120,0,4
,,,,,,,
158009,879,668,4,119,120,0,4
,,,,,,,
158021,875,672,4,119,120,0,4
,,,,,,,
158035,871,676,4,119,120,0,4
,,,,,,,
158049,867,680,4,119,120,0,4
,,,,,,,
158063,863,684,4,119,120,0,4
,,,,,,,
158078,859,688,4,119,120,0,4
,,,,,,,
158093,855,692,4,119,120,0,4
,,,,,,,
158107,851,696,4,119,120,0,4
,,,,,,,
158121,847,700,4,119,120,0,4
,,,,,,,
158136,843,704,4,119,120,0,4
,,,,,,,
158150,839,708,4,119,120,0,4
,,,,,,,
158163,835,712,4,119,120,0,4
,,,,,,,
158177,831,716,4,119,120,0,4
,,,,,,,
158189,827,720,4,119,120,0,4
,,,,,,,
158202,823,724,4,119,120,0,4
,,,,,,,
158217,819,728,4,119,120,0,4
,,,,,,,
158229,815,732,4,119,120,0,4
,,,,,,,
158243,811,736,4,119,120,0,4
,,,,,,,
158256,807,740,4,119,120,0,4
,,,,,,,
158270,803,744,4,119,120,0,4
,,,,,,,
158287,799,748,4,119,120,0,4
,,,,,,,
158298,795,752,4,119,120,0,4
,,,,,,,
158313,791,756,4,119,120,0,4
,,,,,,,
158328,787,760,4,119,120,0,4
,,,,,,,
158341,783,756,4,119,120,0,4
,,,,,,,
158354,779,752,4,119,120,0,4
,,,,,,,
158369,775,748,4,119,120,0,4
,,,,,,,
158381,771,744,4,119,120,0,4
,,,,,,,
158396,767,740,4,119,120,0,4
,,,,,,,
158409,763,736,4,119,120,0,4
,,,,,,,
158423,759,732,4,119,120,0,4
,,,,,,,
158437,755,728,4,119,120,0,4
,,,,,,,
158451,751,724,4,119,120,0,4
,,,,,,,
158464,747,720,4,119,120,0,4
,,,,,,,
158479,743,716,4,119,120,0,4
,,,,,,,
158493,739,712,4,119,120,0,4
,,,,,,,
158504,735,708,4,119,120,0,4
,,,,,,,
158517,731,704,4,119,120,0,4
,,,,,,,
158530,727,700,4,119,120,0,4
,,,,,,,
158546,723,696,4,119,120,0,4
,,,,,,,
158560,719,692,4,119,120,0,4
,,,,,,,
158573,715,688,4,119,120,0,4
,,,,,,,
158587,711,684,4,119,120,0,4
,,,,,,,
158602,707,680,4,119,120,0,4
,,,,,,,
158617,703,676,4,119,120,0,4
,,,,,,,
158630,699,672,4,119,120,0,4
,,,,,,,
158645,695,668,4,119,120,0,4
,,,,,,,
158659,691,664,4,119,120,0,4
,,,,,,,
158672,687,660,4,119,120,0,4
,,,,,,,
158684,683,656,4,119,120,0,4
,,,,,,,
158697,679,652,4,119,120,0,4
,,,,,,,
158712,675,648,4,119,120,0,4
,,,,,,,
158726,671,644,4,119,120,0,4
,,,,,,,
158739,667,640,4,119,120,0,4
,,,,,,,
158754,663,636,4,119,120,0,4
,,,,,,,
158769,659,632,4,119,120,0,4
,,,,,,,
158784,655,628,4,119,120,0,4
,,,,,,,
158797,651,624,4,119,120,0,4
,,,,,,,
158812,647,620,4,119,120,0,4
,,,,,,,
158827,643,616,4,119,120,0,4
,,,,,,,
158839,639,612,4,119,120,0,4
,,,,,,,
158852,635,608,4,119,120,0,4
,,,,,,,
158864,631,604,4,119,120,0,4
,,,,,,,
158879,627,600,4,119,120,0,4
,,,,,,,
158893,623,596,4,119,120,0,4
,,,,,,,
158905,619,592,4,119,120,0,4
,,,,,,,
158918,615,588,4,119,120,0,4
,,,,,,,
158932,611,584,4,119,120,0,4
,,,,,,,
158944,607,580,4,119,120,0,4
,,,,,,,
158957,603,576,4,119,120,0,4
,,,,,,,
158970,599,572,4,119,120,0,4
,,,,,,,
158984,595,568,4,119,120,0,4
,,,,,,,
158996,591,564,4,119,120,0,4
,,,,,,,
159011,587,560,4,119,120,0,4
,,,,,,,
159024,583,556,4,119,120,0,4
,,,,,,,
159038,579,552,4,119,120,0,4
,,,,,,,
159053,575,548,4,119,120,0,4
,,,,,,,
159067,571,544,4,119,120,0,4
,,,,,,,
159082,567,540,4,119,120,0,4
,,,,,,,
159094,563,536,4,119,120,0,4
,,,,,,,
159105,559,532,4,119,120,0,4
,,,,,,,
159119,555,528,4,119,120,0,4
,,,,,,,
159134,551,524,4,119,120,0,4
,,,,,,,
159147,547,520,4,119,120,0,4
,,,,,,,
159163,543,516,4,119,120,0,4
,,,,,,,
159178,539,512,4,119,120,0,4
,,,,,,,
159189,535,508,4,119,120,0,4
,,,,,,,
159205,531,504,4,119,120,0,4
,,,,,,,
159219,527,500,4,119,120,0,4
,,,,,,,
159235,523,496,4,119,120,0,4
,,,,,,,
159247,519,492,4,119,120,0,4
,,,,,,,
159262,515,488,4,119,120,0,4
,,,,,,,
159277,511,484,4,119,120,0,4
,,,,,,,
159289,507,480,4,119,120,0,4
,,,,,,,
159303,503,476,4,119,120,0,4
,,,,,,,
159316,499,472,4,119,120,0,4
,,,,,,,
159330,495,468,4,119,120,0,4
,,,,,,,
159345,491,464,4,119,120,0,4
,,,,,,,
159361,487,460,4,119,120,0,4
,,,,,,,
159374,483,456,4,119,120,0,4
,,,,,,,
159387,479,452,4,119,120,0,4
,,,,,,,
159399,475,448,4,119,120,0,4
,,,,,,,
159413,471,444,4,119,120,0,4
,,,,,,,
159428,467,440,4,119,120,0,4
,,,,,,,
159440,463,436,4,119,120,0,4
,,,,,,,
159453,459,432,4,119,120,0,4
,,,,,,,
159467,455,428,4,119,120,0,4
,,,,,,,
159479,451,424,4,119,120,0,4
,,,,,,,
159494,447,420,4,119,120,0,4
,,,,,,,
159505,443,416,4,119,120,0,4
,,,,,,,
159520,439,412,4,119,120,0,4
,,,,,,,
159535,435,408,4,119,120,0,4
,,,,,,,
159547,431,404,4,119,120,0,4
,,,,,,,
159562,427,400,4,119,120,0,4
,,,,,,,
159573,423,396,4,119,120,0,4
,,,,,,,
159588,419,392,4,119,120,0,4
,,,,,,,
159602,415,388,4,119,120,0,4
,,,,,,,
159617,411,384,4,119,120,0,4
,,,,,,,
159630,407,380,4,119,120,0,4
,,,,,,,
159647,403,376,4,119,120,0,4
,,,,,,,
159660,399,372,4,119,120,0,4
,,,,,,,
159674,395,368,5,119,120,0,4
,,,,,,,
159688,390,363,5,119,120,0,4
,,,,,,,
159702,385,358,5,119,120,0,4
,,,,,,,
159714,380,353,5,119,120,0,4
,,,,,,,
159727,375,348,5,119,120,0,4
,,,,,,,
159740,370,343,5,119,120,0,4
,,,,,,,
159754,365,338,5,119,120,0,4
,,,,,,,
159768,360,333,5,119,120,0,4
,,,,,,,
159780,355,328,5,119,120,0,4
,,,,,,,
159794,350,323,5,119,120,0,4
,,,,,,,
159805,345,318,5,119,120,0,4
,,,,,,,
159819,340,313,5,119,120,0,4
,,,,,,,
159832,335,308,5,119,120,0,4
,,,,,,,
159847,330,303,5,119,120,0,4
,,,,,,,
159862,325,298,5,119,120,0,4
,,,,,,,
159875,320,293,5,119,120,0,4
,,,,,,,
159887,315,288,5,119,120,0,4
,,,,,,,
159901,310,283,5,119,120,0,4
,,,,,,,
159917,305,278,5,119,120,0,4
,,,,,,,
159931,300,273,5,119,120,0,4
,,,,,,,
159945,295,268,5,119,120,0,4
,,,,,,,
159960,290,263,5,119,120,0,4
,,,,,,,
159972,285,258,5,119,120,0,4
,,,,,,,
159985,280,253,5,119,120,0,4
,,,,,,,
159997,275,248,5,119,120,0,4
,,,,,,,
160011,270,243,5,119,120,0,4
,,,,,,,
160024,265,238,5,119,120,0,4
,,,,,,,
160038,260,233,5,119,120,0,4
,,,,,,,
160052,255,228,5,112,120,0,4
,,,,,,,
160065,250,223,5,105,120,0,4
,,,,,,,
160078,245,218,5,98,120,0,4
,,,,,,,
160093,240,213,5,91,120,0,4
,,,,,,,
160106,235,208,5,84,120,0,4
,,,,,,,
160120,230,203,5,77,120,0,4
,,,,,,,
160134,225,198,5,70,120,0,4
,,,,,,,
160147,220,193,5,63,120,0,4
,,,,,,,
160162,215,188,5,56,120,0,4
,,,,,,,
160177,210,183,5,49,120,0,4
,,,,,,,
160190,205,178,5,42,120,0,4
,,,,,,,
160203,200,173,5,35,120,0,4
,,,,,,,
160216,195,168,5,28,120,0,4
,,,,,,,
160229,190,163,5,21,120,0,4
,,,,,,,
160243,185,158,5,14,120,0,4
,,,,,,,
160254,180,153,5,7,120,0,4
,,,,,,,
160268,175,148,5,0,120,0,4
,,,,,,,
160281,170,143,5,0,120,0,4
,,,,,,,
160294,165,138,5,0,120,0,4
,,,,,,,
160306,160,133,5,0,120,0,4
,,,,,,,
160320,155,128,5,0,120,0,4
,,,,,,,
160335,150,123,5,0,120,0,4
,,,,,,,
160347,145,118,5,0,120,0,4
,,,,,,,
160362,140,113,5,0,120,0,4
,,,,,,,
160377,135,108,5,0,120,0,4
,,,,,,,
160389,130,103,5,0,120,0,4
,,,,,,,
160404,125,98,5,0,120,0,4
,,,,,,,
160417,120,93,5,0,120,0,4
,,,,,,,
160430,115,88,5,0,120,0,4
,,,,,,,
160444,110,83,5,0,120,0,4
,,,,,,,
160457,105,78,5,0,120,0,4
,,,,,,,
160471,100,73,5,0,120,0,4
,,,,,,,
160485,95,68,5,0,120,0,4
,,,,,,,
160500,90,63,5,0,120,0,4
,,,,,,,
160515,85,58,5,0,120,0,4
,,,,,,,
160529,80,53,5,0,120,0,4
,,,,,,,
160544,75,48,5,0,120,0,4
,,,,,,,
160556,70,43,5,0,120,0,4
,,,,,,,
160568,75,38,5,0,120,0,4
,,,,,,,
160584,80,33,5,0,120,0,4
,,,,,,,
160596,85,28,5,0,120,0,4
,,,,,,,
160612,90,23,5,0,120,0,4
,,,,,,,
160626,95,18,5,0,120,0,4
,,,,,,,
160639,100,13,5,0,120,0,4
,,,,,,,
160652,105,8,5,0,120,0,4
,,,,,,,
160664,110,13,5,0,120,0,4
,,,,,,,
160678,115,18,5,0,120,0,4
,,,,,,,
160692,120,23,5,0,120,0,4
,,,,,,,
160705,125,28,5,0,120,0,4
,,,,,,,
160720,130,33,5,0,120,0,4
,,,,,,,
160734,135,38,5,0,120,0,4
,,,,,,,
160746,140,43,5,0,120,0,4
,,,,,,,
160762,145,48,5,0,120,0,4
,,,,,,,
160777,150,53,5,0,120,0,4
,,,,,,,
160789,155,58,5,0,120,0,4
,,,,,,,
160802,160,63,5,0,120,0,4
,,,,,,,
160816,165,68,5,0,120,0,4
,,,,,,,
160828,170,73,5,0,120,0,4
,,,,,,,
160843,175,78,5,0,120,0,4
,,,,,,,
160855,180,83,5,0,120,0,4
,,,,,,,
160868,185,88,5,0,120,0,4
,,,,,,,
160883,190,93,5,0,120,0,4
,,,,,,,
160896,195,98,5,0,120,0,4
,,,,,,,
160910,200,103,5,0,120,0,4
,,,,,,,
160923,205,108,5,0,120,0,4
,,,,,,,
160936,210,113,5,0,120,0,4
,,,,,,,
160950,215,118,5,0,120,0,4
,,,,,,,
160963,220,123,5,0,120,0,4
,,,,,,,
160979,225,128,5,0,120,0,4
,,,,,,,
160994,230,133,5,0,120,0,4
,,,,,,,
161009,235,138,5,0,120,0,4
,,,,,,,
161020,240,143,5,0,120,0,4
,,,,,,,
161035,245,148,5,0,120,0,4
,,,,,,,
161047,250,153,5,0,120,0,4
,,,,,,,
161061,255,158,5,0,120,0,4
,,,,,,,
161075,260,163,5,0,120,0,4
,,,,,,,
161088,265,168,5,0,120,0,4
,,,,,,,
161102,270,173,5,7,120,0,4
,,,,,,,
161115,275,178,5,14,120,0,4
,,,,,,,
161128,280,183,5,21,120,0,4
,,,,,,,
161142,285,188,5,28,120,0,4
,,,,,,,
161154,290,193,5,35,120,0,4
,,,,,,,
161169,295,198,5,42,120,0,4
,,,,,,,
161184,300,203,5,49,120,0,4
,,,,,,,
161196,305,208,5,56,120,0,4
,,,,,,,
161212,310,213,5,63,120,0,4
,,,,,,,
161228,315,218,5,70,120,0,4
,,,,,,,
161240,320,223,5,77,120,0,4
,,,,,,,
161255,325,228,5,84,120,0,4
,,,,,,,
161270,330,233,5,91,120,0,4
,,,,,,,
161285,335,238,5,98,120,0,4
,,,,,,,
161300,340,243,5,105,120,0,4
,,,,,,,
161315,345,248,5,112,120,0,4
,,,,,,,
161330,350,253,5,119,120,0,4
,,,,,,,
161344,355,258,5,126,120,0,4
,,,,,,,
161356,360,263,5,133,120,0,4
,,,,,,,
161369,365,268,5,140,120,0,4
,,,,,,,
161382,370,273,5,147,120,0,4
,,,,,,,
161395,375,278,5,154,120,0,4
,,,,,,,
161410,380,283,5,161,120,0,4
,,,,,,,
161425,385,288,5,168,120,0,4
,,,,,,,
161437,390,293,5,175,120,0,4
,,,,,,,
161451,395,298,5,182,120,0,4
,,,,,,,
161464,400,303,5,189,120,0,4
,,,,,,,
161478,405,308,5,196,120,0,4
,,,,,,,
161492,410,313,5,203,120,0,4
,,,,,,,
161504,415,318,5,210,120,0,4
,,,,,,,
161517,420,323,5,217,120,0,4
,,,,,,,
161529,425,328,5,224,120,0,4
,,,,,,,
161543,430,333,5,231,120,0,4
,,,,,,,
161554,435,338,5,238,120,0,4
,,,,,,,
161568,440,343,5,245,120,0,4
,,,,,,,
161584,445,348,5,252,120,0,4
,,,,,,,
161598,450,353,5,259,120,0,4
,,,,,,,
161614,455,358,5,266,120,0,4
,,,,,,,
161630,460,363,5,266,120,0,4
,,,,,,,
161643,465,368,5,266,120,0,4
,,,,,,,
161655,470,373,5,266,120,0,4
,,,,,,,
161668,475,378,5,266,120,0,4
,,,,,,,
161680,480,383,5,266,120,0,4
,,,,,,,
161694,485,388,5,266,120,0,4
,,,,,,,
161706,490,393,5,266,120,0,4
,,,,,,,
161718,495,398,5,266,120,0,4
,,,,,,,
161731,500,403,5,266,120,0,4
,,,,,,,
161744,505,408,5,266,120,0,4
,,,,,,,
161756,510,413,5,266,120,0,4
,,,,,,,
161769,515,418,5,266,120,0,4
,,,,,,,
161782,520,423,5,266,120,0,4
,,,,,,,
161795,525,428,5,266,120,0,4
,,,,,,,
161809,530,433,5,266,120,0,4
,,,,,,,
161822,535,438,5,266,120,0,4
,,,,,,,
161835,540,443,5,266,120,0,4
,,,,,,,
161850,545,448,5,266,120,0,4
,,,,,,,
161862,550,453,5,266,120,0,4
,,,,,,,
161876,555,458,5,266,120,0,4
,,,,,,,
161888,560,463,5,266,120,0,4
,,,,,,,
161902,565,468,5,266,120,0,4
,,,,,,,
161916,570,473,5,266,120,0,4
,,,,,,,
161928,575,478,5,266,120,0,4
,,,,,,,
161943,580,483,5,266,120,0,4
,,,,,,,
161955,585,488,5,266,120,0,4
,,,,,,,
161969,590,493,5,266,120,0,4
,,,,,,,
161984,595,498,5,266,120,0,4
,,,,,,,
161996,600,503,5,266,120,0,4
,,,,,,,
162010,605,508,5,266,120,0,4
,,,,,,,
162022,610,513,5,266,120,0,4
,,,,,,,
162035,615,518,5,266,120,0,4
,,,,,,,
162050,620,523,5,266,120,0,4
,,,,,,,
162063,625,528,5,266,120,0,4
,,,,,,,
162079,630,533,5,266,120,0,4
,,,,,,,
162094,635,538,5,266,120,0,4
,,,,,,,
162107,640,543,5,266,120,0,4
,,,,,,,
162121,645,548,5,266,120,0,4
,,,,,,,
162134,650,553,5,266,120,0,4
,,,,,,,
162147,655,558,5,266,120,0,4
,,,,,,,
162161,660,563,5,266,120,0,4
,,,,,,,
162176,665,568,5,266,120,0,4
,,,,,,,
162187,670,573,5,266,120,0,4
,,,,,,,
162201,675,578,5,266,120,0,4
,,,,,,,
162215,680,583,5,266,120,0,4
,,,,,,,
162228,685,588,5,266,126,0,4
,,,,,,,
162244,690,593,5,266,132,0,4
,,,,,,,
162259,695,598,5,266,138,0,4
,,,,,,,
162272,700,603,5,266,144,0,4
,,,,,,,
162285,705,608,5,266,150,0,4
,,,,,,,
162298,710,613,5,266,156,0,4
,,,,,,,
162312,715,618,5,266,162,0,4
,,,,,,,
162326,720,623,5,266,168,0,4
,,,,,,,
162339,725,628,5,266,174,0,4
,,,,,,,
162353,730,633,5,266,180,0,4
,,,,,,,
162368,735,638,5,266,186,0,4
,,,,,,,
162384,740,643,5,266,192,0,4
,,,,,,,
162400,745,648,5,266,198,0,4
,,,,,,,
162415,750,653,5,266,204,0,4
,,,,,,,
162430,755,658,5,266,210,0,4
,,,,,,,
162445,760,663,5,266,216,0,4
,,,,,,,
162459,765,668,5,266,222,0,4
,,,,,,,
162473,770,673,5,266,228,0,4
,,,,,,,
162487,775,678,5,266,234,0,4
,,,,,,,
162501,780,683,5,266,240,0,4
,,,,,,,
162516,785,688,5,266,246,0,4
,,,,,,,
162529,790,693,5,266,252,0,4
,,,,,,,
162545,795,698,5,266,258,0,4
,,,,,,,
162558,800,703,5,266,264,0,4
,,,,,,,
162571,805,708,5,266,264,0,4
,,,,,,,
162585,810,713,5,266,270,0,4
,,,,,,,
162598,815,718,5,266,276,0,4
,,,,,,,
162612,820,723,5,266,282,0,4
,,,,,,,
162627,825,728,5,266,288,0,4
,,,,,,,
162642,830,733,5,266,294,0,4
,,,,,,,
162654,835,738,5,266,300,0,4
,,,,,,,
162668,840,743,5,266,306,0,4
,,,,,,,
162682,845,748,5,266,312,0,4
,,,,,,,
162696,850,753,5,266,318,0,4
,,,,,,,
162713,855,758,5,266,324,0,4
,,,,,,,
162728,860,763,5,266,330,0,4
,,,,,,,
162745,865,758,5,266,330,0,4
,,,,,,,
162762,870,753,5,266,330,0,4
,,,,,,,
162778,875,748,5,266,330,0,4
,,,,,,,
162793,880,743,5,266,330,0,4
,,,,,,,
162805,885,738,5,266,330,0,4
,,,,,,,
162818,890,733,5,266,330,0,4
,,,,,,,
162833,895,728,5,266,330,0,4
,,,,,,,
162845,900,723,5,266,330,0,4
,,,,,,,
162861,905,718,5,266,330,0,4
,,,,,,,
162876,910,713,5,266,330,0,4
,,,,,,,
162888,915,708,5,266,330,0,4
,,,,,,,
162902,920,703,5,266,330,0,4
,,,,,,,
162916,925,698,5,266,330,0,4
,,,,,,,
162929,930,693,5,266,330,0,4
,,,,,,,
162946,935,688,5,266,330,0,4
,,,,,,,
162962,940,683,5,266,330,0,4
,,,,,,,
162978,945,678,5,266,330,0,4
,,,,,,,
162993,950,673,5,266,330,0,4
,,,,,,,
163004,955,668,5,266,330,0,4
,,,,,,,
163018,960,663,5,266,330,0,4
,,,,,,,
163031,965,658,5,266,330,0,4
,,,,,,,
163044,970,653,5,266,330,0,4
,,,,,,,
163057,975,648,5,266,330,0,4
,,,,,,,
163070,980,643,5,266,330,0,4
,,,,,,,
163084,985,638,5,266,330,0,4
,,,,,,,
163096,990,633,5,266,330,0,4
,,,,,,,
163112,995,628,5,266,330,0,4
,,,,,,,
163127,1000,623,5,266,330,0,4
,,,,,,,
163138,1005,618,5,266,330,0,4
,,,,,,,
163151,1010,613,5,266,330,0,4
,,,,,,,
163164,1015,608,5,266,330,0,4
,,,,,,,
163180,1020,603,5,266,330,0,4
,,,,,,,
163194,1025,598,5,266,330,0,4
,,,,,,,
163209,1030,593,5,266,330,0,4
,,,,,,,
163222,1035,588,5,266,330,0,4
,,,,,,,
163236,1040,583,5,266,330,0,4
,,,,,,,
163250,1045,578,5,266,330,0,4
,,,,,,,
163263,1050,573,5,266,330,0,4
,,,,,,,
163278,1055,568,5,266,330,0,4
,,,,,,,
163293,1060,563,5,266,330,0,4
,,,,,,,
163306,1065,558,5,266,330,0,4
,,,,,,,
163320,1070,553,5,266,330,0,4
,,,,,,,
163335,1075,548,5,266,330,0,4
,,,,,,,
163350,1080,543,5,266,330,0,4
,,,,,,,
163366,1085,538,5,266,330,0,4
,,,,,,,
163378,1090,533,5,266,330,0,4
,,,,,,,
163394,1095,528,5,266,330,0,4
,,,,,,,
163407,1100,523,5,266,330,0,4
,,,,,,,
163420,1105,518,5,266,330,0,4
,,,,,,,
163434,1110,513,5,266,330,0,4
,,,,,,,
163449,1115,508,5,266,330,0,4
,,,,,,,
163463,1120,503,5,266,330,0,4
,,,,,,,
163478,1125,498,5,266,330,0,4
,,,,,,,
163491,1130,493,5,266,330,0,4
,,,,,,,
163503,1135,488,5,266,330,0,4
,,,,,,,
163518,1140,483,5,266,330,0,4
,,,,,,,
163535,1145,478,5,266,330,0,4
,,,,,,,
163550,1150,473,5,266,330,0,4
,,,,,,,
163563,1155,468,5,266,330,0,4
,,,,,,,
163576,1160,463,5,266,330,0,4
,,,,,,,
163588,1165,458,5,266,330,0,4
,,,,,,,
163601,1170,453,5,266,330,0,4
,,,,,,,
163616,1175,448,5,266,330,0,4
,,,,,,,
163628,1180,443,5,266,330,0,4
,,,,,,,
163644,1185,438,5,266,330,0,4
,,,,,,,
163659,1190,433,5,266,330,0,4
,,,,,,,
163673,1195,428,5,266,330,0,4
,,,,,,,
163687,1200,423,5,266,330,0,4
,,,,,,,
163702,1205,418,5,266,330,0,4
,,,,,,,
163717,1210,413,5,266,330,0,4
,,,,,,,
163729,1215,408,5,266,330,0,4
,,,,,,,
163744,1220,403,5,266,330,0,4
,,,,,,,
163760,1225,398,5,266,330,0,4
,,,,,,,
163773,1230,393,5,266,330,0,4
,,,,,,,
163786,1235,388,5,266,330,0,4
,,,,,,,
163801,1240,383,5,266,330,0,4
,,,,,,,
163817,1245,378,5,266,330,0,4
,,,,,,,
163829,1250,373,5,266,330,0,4
,,,,,,,
163843,1255,368,5,266,330,0,4
,,,,,,,
163857,1260,363,5,266,330,0,4
,,,,,,,
163871,1265,358,5,266,330,0,4
,,,,,,,
163885,1270,353,5,266,330,0,4
,,,,,,,
163899,1275,348,5,266,330,0,4
,,,,,,,
163912,1280,343,5,266,324,0,4
,,,,,,,
163927,1285,338,5,266,324,0,4
,,,,,,,
163938,1290,333,5,266,324,0,4
,,,,,,,
163950,1295,328,5,266,318,0,4
,,,,,,,
163964,1300,323,5,266,318,0,4
,,,,,,,
163978,1295,318,5,266,318,0,4
,,,,,,,
163995,1290,313,5,266,318,0,4
,,,,,,,
164009,1285,308,5,266,318,0,4
,,,,,,,
164021,1280,303,5,266,318,0,4
,,,,,,,
164035,1275,298,5,266,318,0,4
,,,,,,,
164047,1270,293,5,266,318,0,4
,,,,,,,
164060,1265,288,5,266,318,0,4
,,,,,,,
164074,1260,283,5,266,318,0,4
,,,,,,,
164088,1255,278,5,266,318,0,4
,,,,,,,
164102,1250,273,5,266,318,0,4
,,,,,,,
164114,1245,268,5,266,318,0,4
,,,,,,,
164127,1240,263,5,266,318,0,4
,,,,,,,
164139,1235,258,5,266,318,0,4
,,,,,,,
164153,1230,253,5,266,318,0,4
,,,,,,,
164168,1225,248,5,266,318,0,4
,,,,,,,
164181,1220,243,5,266,318,0,4
,,,,,,,
164195,1215,238,5,266,318,0,4
,,,,,,,
164209,1210,233,5,266,318,0,4
,,,,,,,
164223,1205,228,5,266,318,0,4
,,,,,,,
164236,1200,223,5,266,318,0,4
,,,,,,,
164251,1195,218,5,266,318,0,4
,,,,,,,
164264,1190,213,5,266,318,0,4
,,,,,,,
164278,1185,208,5,266,318,0,4
,,,,,,,
164293,1180,203,5,266,318,0,4
,,,,,,,
164304,1175,198,5,266,318,0,4
,,,,,,,
164317,1170,193,5,266,318,0,4
,,,,,,,
164329,1165,188,5,266,318,0,4
,,,,,,,
164343,1160,183,5,266,318,0,4
,,,,,,,
164355,1155,178,5,266,318,0,4
,,,,,,,
164370,1150,173,5,266,318,0,4
,,,,,,,
164384,1145,168,5,266,318,0,4
,,,,,,,
164399,1140,163,5,266,318,0,4
,,,,,,,
164413,1135,158,5,266,318,0,4
,,,,,,,
164429,1130,153,5,266,318,0,4
,,,,,,,
164443,1125,148,5,266,318,0,4
,,,,,,,
164456,1120,143,5,266,318,0,4
,,,,,,,
164470,1115,138,5,266,318,0,4
,,,,,,,
164485,1110,133,5,266,318,0,4
,,,,,,,
164500,1105,128,5,266,318,0,4
,,,,,,,
164514,1100,123,5,266,318,0,4
,,,,,,,
164529,1095,118,5,266,318,0,4
,,,,,,,
164545,1090,113,5,266,318,0,4
,,,,,,,
164560,1085,108,5,266,318,0,4
,,,,,,,
164574,1080,103,5,266,318,0,4
,,,,,,,
164587,1075,98,5,266,318,0,4
,,,,,,,
164600,1070,93,5,266,318,0,4
,,,,,,,
164614,1065,88,5,266,318,0,4
,,,,,,,
164629,1060,83,5,266,318,0,4
,,,,,,,
164644,1055,78,5,266,318,0,4
,,,,,,,
164657,1050,73,5,266,318,0,4
,,,,,,,
164669,1045,68,5,266,318,0,4
,,,,,,,
164683,1040,63,5,266,318,0,4
,,,,,,,
164697,1035,58,5,266,318,0,4
,,,,,,,
164712,1030,53,5,266,318,0,4
,,,,,,,
164727,1025,48,5,266,318,0,4
,,,,,,,
164742,1020,43,5,266,318,0,4
,,,,,,,
164755,1015,38,5,266,318,0,4
,,,,,,,
164768,1010,33,5,266,318,0,4
,,,,,,,
164781,1005,28,5,266,318,0,4
,,,,,,,
164795,1000,23,5,266,318,0,4
,,,,,,,
164811,995,18,5,266,318,0,4
,,,,,,,
164827,990,13,5,266,318,0,4
,,,,,,,
164841,985,8,5,266,318,0,4
,,,,,,,
164854,980,13,5,266,318,0,4
,,,,,,,
164869,975,18,5,266,318,0,4
,,,,,,,
164884,970,23,5,266,318,0,4
,,,,,,,
164900,965,28,5,266,318,0,4
,,,,,,,
164913,960,33,5,266,318,0,4
,,,,,,,
164929,955,38,5,266,318,0,4
,,,,,,,
164943,950,43,5,266,318,0,4
,,,,,,,
164955,945,48,5,266,318,0,4
,,,,,,,
164969,940,53,5,266,318,0,4
,,,,,,,
164983,935,58,5,266,318,0,4
,,,,,,,
164995,930,63,5,266,318,0,4
,,,,,,,
165011,925,68,5,266,318,0,4
,,,,,,,
165024,920,73,5,266,318,0,4
,,,,,,,
165037,915,78,5,266,318,0,4
,,,,,,,
165051,910,83,5,266,318,0,4
,,,,,,,
165066,905,88,5,266,318,0,4
,,,,,,,
165083,900,93,5,266,318,0,4
,,,,,,,
165096,895,98,5,266,318,0,4
,,,,,,,
165112,890,103,5,266,318,0,4
,,,,,,,
165126,885,108,5,266,318,0,4
,,,,,,,
165139,880,113,5,266,318,0,4
,,,,,,,
165152,875,118,5,266,318,0,4
,,,,,,,
165166,870,123,5,266,318,0,4
,,,,,,,
165178,865,128,5,266,318,0,4
