M-A,M-B,S-A,S-B,M-C,M-D,S-C,S-D,M-E,M-F,S-E,S-F,All
700.0,,,704.0,,832.0,582.0,,,783.0,,,700.0
700.0,,,704.0,,832.0,582.0,,,783.0,,,704.0
700.0,,,704.0,,832.0,582.0,,,783.0,,,832.0
700.0,,,704.0,,832.0,582.0,,,783.0,,,582.0
700.0,,,704.0,,832.0,582.0,,,783.0,,,783.0
,651.0,698.0,,613.0,,,802.0,796.0,,,,651.0
,651.0,698.0,,613.0,,,802.0,796.0,,,,698.0
,651.0,698.0,,613.0,,,802.0,796.0,,,,613.0
,651.0,698.0,,613.0,,,802.0,796.0,,,,802.0
,651.0,698.0,,613.0,,,802.0,796.0,,,,796.0
717.0,,,715.0,,818.0,585.0,,,755.0,,,717.0
717.0,,,715.0,,818.0,585.0,,,755.0,,,715.0
717.0,,,715.0,,818.0,585.0,,,755.0,,,818.0
717.0,,,715.0,,818.0,585.0,,,755.0,,,585.0
717.0,,,715.0,,818.0,585.0,,,755.0,,,755.0
,655.0,694.0,,611.0,,,786.0,796.0,,,,655.0
,655.0,694.0,,611.0,,,786.0,796.0,,,,694.0
,655.0,694.0,,611.0,,,786.0,796.0,,,,611.0
,655.0,694.0,,611.0,,,786.0,796.0,,,,786.0
,655.0,694.0,,611.0,,,786.0,796.0,,,,796.0
740.0,,,710.0,608.0,,587.0,,,753.0,,,740.0
740.0,,,710.0,608.0,,587.0,,,753.0,,,710.0
740.0,,,710.0,608.0,,587.0,,,753.0,,,608.0
740.0,,,710.0,608.0,,587.0,,,753.0,,,587.0
740.0,,,710.0,608.0,,587.0,,,753.0,,,753.0
,658.0,704.0,,,819.0,,775.0,793.0,,,,658.0
,658.0,704.0,,,819.0,,775.0,793.0,,,,704.0
,658.0,704.0,,,819.0,,775.0,793.0,,,,819.0
,658.0,704.0,,,819.0,,775.0,793.0,,,,775.0
,658.0,704.0,,,819.0,,775.0,793.0,,,,793.0
744.0,,,701.0,599.0,,593.0,,,775.0,,,744.0
744.0,,,701.0,599.0,,593.0,,,775.0,,,701.0
744.0,,,701.0,599.0,,593.0,,,775.0,,,599.0
744.0,,,701.0,599.0,,593.0,,,775.0,,,593.0
744.0,,,701.0,599.0,,593.0,,,775.0,,,775.0
,657.0,728.0,,,826.0,595.0,,792.0,,,,657.0
,657.0,728.0,,,826.0,595.0,,792.0,,,,728.0
,657.0,728.0,,,826.0,595.0,,792.0,,,,826.0
,657.0,728.0,,,826.0,595.0,,792.0,,,,595.0
,657.0,728.0,,,826.0,595.0,,792.0,,,,792.0
730.0,,,708.0,591.0,,,763.0,,765.0,,,730.0
730.0,,,708.0,591.0,,,763.0,,765.0,,,708.0
730.0,,,708.0,591.0,,,763.0,,765.0,,,591.0
730.0,,,708.0,591.0,,,763.0,,765.0,,,763.0
730.0,,,708.0,591.0,,,763.0,,765.0,,,765.0
,642.0,719.0,,586.0,,600.0,,762.0,,,,642.0
,642.0,719.0,,586.0,,600.0,,762.0,,,,719.0
,642.0,719.0,,586.0,,600.0,,762.0,,,,586.0
,642.0,719.0,,586.0,,600.0,,762.0,,,,600.0
,642.0,719.0,,586.0,,600.0,,762.0,,,,762.0
729.0,,,708.0,,835.0,,752.0,,778.0,,,729.0
729.0,,,708.0,,835.0,,752.0,,778.0,,,708.0
729.0,,,708.0,,835.0,,752.0,,778.0,,,835.0
729.0,,,708.0,,835.0,,752.0,,778.0,,,752.0
729.0,,,708.0,,835.0,,752.0,,778.0,,,778.0
,642.0,690.0,,588.0,,596.0,,753.0,,,,642.0
,642.0,690.0,,588.0,,596.0,,753.0,,,,690.0
,642.0,690.0,,588.0,,596.0,,753.0,,,,588.0
,642.0,690.0,,588.0,,596.0,,753.0,,,,596.0
,642.0,690.0,,588.0,,596.0,,753.0,,,,753.0
702.0,,,696.0,,834.0,,752.0,,793.0,,,702.0
702.0,,,696.0,,834.0,,752.0,,793.0,,,696.0
702.0,,,696.0,,834.0,,752.0,,793.0,,,834.0
702.0,,,696.0,,834.0,,752.0,,793.0,,,752.0
702.0,,,696.0,,834.0,,752.0,,793.0,,,793.0
,647.0,707.0,,592.0,,601.0,,765.0,,,,647.0
,647.0,707.0,,592.0,,601.0,,765.0,,,,707.0
,647.0,707.0,,592.0,,601.0,,765.0,,,,592.0
,647.0,707.0,,592.0,,601.0,,765.0,,,,601.0
,647.0,707.0,,592.0,,601.0,,765.0,,,,765.0
698.0,,,687.0,,833.0,606.0,,,786.0,,,698.0
698.0,,,687.0,,833.0,606.0,,,786.0,,,687.0
698.0,,,687.0,,833.0,606.0,,,786.0,,,833.0
698.0,,,687.0,,833.0,606.0,,,786.0,,,606.0
698.0,,,687.0,,833.0,606.0,,,786.0,,,786.0
,648.0,723.0,,599.0,,,755.0,770.0,,,,648.0
,648.0,723.0,,599.0,,,755.0,770.0,,,,723.0
,648.0,723.0,,599.0,,,755.0,770.0,,,,599.0
,648.0,723.0,,599.0,,,755.0,770.0,,,,755.0
,648.0,723.0,,599.0,,,755.0,770.0,,,,770.0
728.0,,,674.0,601.0,,611.0,,,749.0,,,728.0
728.0,,,674.0,601.0,,611.0,,,749.0,,,674.0
728.0,,,674.0,601.0,,611.0,,,749.0,,,601.0
728.0,,,674.0,601.0,,611.0,,,749.0,,,611.0
728.0,,,674.0,601.0,,611.0,,,749.0,,,749.0
,655.0,723.0,,,830.0,,750.0,788.0,,,,655.0
,655.0,723.0,,,830.0,,750.0,788.0,,,,723.0
,655.0,723.0,,,830.0,,750.0,788.0,,,,830.0
,655.0,723.0,,,830.0,,750.0,788.0,,,,750.0
,655.0,723.0,,,830.0,,750.0,788.0,,,,788.0
,670.0,,666.0,602.0,,608.0,,,735.0,,,670.0
,670.0,,666.0,602.0,,608.0,,,735.0,,,666.0
,670.0,,666.0,602.0,,608.0,,,735.0,,,602.0
,670.0,,666.0,602.0,,608.0,,,735.0,,,608.0
,670.0,,666.0,602.0,,608.0,,,735.0,,,735.0
749.0,,,666.0,,804.0,,756.0,795.0,,,,749.0
749.0,,,666.0,,804.0,,756.0,795.0,,,,666.0
749.0,,,666.0,,804.0,,756.0,795.0,,,,804.0
749.0,,,666.0,,804.0,,756.0,795.0,,,,756.0
749.0,,,666.0,,804.0,,756.0,795.0,,,,795.0
,659.0,703.0,,618.0,,603.0,,,755.0,,,659.0
,659.0,703.0,,618.0,,603.0,,,755.0,,,703.0
,659.0,703.0,,618.0,,603.0,,,755.0,,,618.0
,659.0,703.0,,618.0,,603.0,,,755.0,,,603.0
,659.0,703.0,,618.0,,603.0,,,755.0,,,755.0
739.0,,,666.0,,794.0,,759.0,803.0,,,,739.0
739.0,,,666.0,,794.0,,759.0,803.0,,,,666.0
739.0,,,666.0,,794.0,,759.0,803.0,,,,794.0
739.0,,,666.0,,794.0,,759.0,803.0,,,,759.0
739.0,,,666.0,,794.0,,759.0,803.0,,,,803.0
,659.0,703.0,,637.0,,598.0,,,790.0,,,659.0
,659.0,703.0,,637.0,,598.0,,,790.0,,,703.0
,659.0,703.0,,637.0,,598.0,,,790.0,,,637.0
,659.0,703.0,,637.0,,598.0,,,790.0,,,598.0
,659.0,703.0,,637.0,,598.0,,,790.0,,,790.0
721.0,,,676.0,638.0,,597.0,,790.0,,,,721.0
721.0,,,676.0,638.0,,597.0,,790.0,,,,676.0
721.0,,,676.0,638.0,,597.0,,790.0,,,,638.0
721.0,,,676.0,638.0,,597.0,,790.0,,,,597.0
721.0,,,676.0,638.0,,597.0,,790.0,,,,790.0
,679.0,694.0,,,787.0,,769.0,,776.0,,,679.0
,679.0,694.0,,,787.0,,769.0,,776.0,,,694.0
,679.0,694.0,,,787.0,,769.0,,776.0,,,787.0
,679.0,694.0,,,787.0,,769.0,,776.0,,,769.0
,679.0,694.0,,,787.0,,769.0,,776.0,,,776.0
667.0,,,667.0,631.0,,594.0,,774.0,,,,667.0
667.0,,,667.0,631.0,,594.0,,774.0,,,,667.0
667.0,,,667.0,631.0,,594.0,,774.0,,,,631.0
667.0,,,667.0,631.0,,594.0,,774.0,,,,594.0
667.0,,,667.0,631.0,,594.0,,774.0,,,,774.0
,673.0,676.0,,,784.0,,783.0,,787.0,,,673.0
,673.0,676.0,,,784.0,,783.0,,787.0,,,676.0
,673.0,676.0,,,784.0,,783.0,,787.0,,,784.0
,673.0,676.0,,,784.0,,783.0,,787.0,,,783.0
,673.0,676.0,,,784.0,,783.0,,787.0,,,787.0
646.0,,,668.0,621.0,,591.0,,777.0,,,,646.0
646.0,,,668.0,621.0,,591.0,,777.0,,,,668.0
646.0,,,668.0,621.0,,591.0,,777.0,,,,621.0
646.0,,,668.0,621.0,,591.0,,777.0,,,,591.0
646.0,,,668.0,621.0,,591.0,,777.0,,,,777.0
,669.0,664.0,,,787.0,,786.0,,802.0,,,669.0
,669.0,664.0,,,787.0,,786.0,,802.0,,,664.0
,669.0,664.0,,,787.0,,786.0,,802.0,,,787.0
,669.0,664.0,,,787.0,,786.0,,802.0,,,786.0
,669.0,664.0,,,787.0,,786.0,,802.0,,,802.0
660.0,,,672.0,619.0,,594.0,,790.0,,,,660.0
660.0,,,672.0,619.0,,594.0,,790.0,,,,672.0
660.0,,,672.0,619.0,,594.0,,790.0,,,,619.0
660.0,,,672.0,619.0,,594.0,,790.0,,,,594.0
660.0,,,672.0,619.0,,594.0,,790.0,,,,790.0
,659.0,670.0,,,802.0,,753.0,,781.0,,,659.0
,659.0,670.0,,,802.0,,753.0,,781.0,,,670.0
,659.0,670.0,,,802.0,,753.0,,781.0,,,802.0
,659.0,670.0,,,802.0,,753.0,,781.0,,,753.0
,659.0,670.0,,,802.0,,753.0,,781.0,,,781.0
700.0,,,673.0,618.0,,597.0,,804.0,,,,700.0
700.0,,,673.0,618.0,,597.0,,804.0,,,,673.0
700.0,,,673.0,618.0,,597.0,,804.0,,,,618.0
700.0,,,673.0,618.0,,597.0,,804.0,,,,597.0
700.0,,,673.0,618.0,,597.0,,804.0,,,,804.0
,645.0,685.0,,614.0,,601.0,,,750.0,,,645.0
,645.0,685.0,,614.0,,601.0,,,750.0,,,685.0
,645.0,685.0,,614.0,,601.0,,,750.0,,,614.0
,645.0,685.0,,614.0,,601.0,,,750.0,,,601.0
,645.0,685.0,,614.0,,601.0,,,750.0,,,750.0
752.0,,,665.0,,798.0,,742.0,832.0,,,,752.0
752.0,,,665.0,,798.0,,742.0,832.0,,,,665.0
752.0,,,665.0,,798.0,,742.0,832.0,,,,798.0
752.0,,,665.0,,798.0,,742.0,832.0,,,,742.0
752.0,,,665.0,,798.0,,742.0,832.0,,,,832.0
,659.0,681.0,,609.0,,606.0,,,758.0,,,659.0
,659.0,681.0,,609.0,,606.0,,,758.0,,,681.0
,659.0,681.0,,609.0,,606.0,,,758.0,,,609.0
,659.0,681.0,,609.0,,606.0,,,758.0,,,606.0
,659.0,681.0,,609.0,,606.0,,,758.0,,,758.0
772.0,,,679.0,,808.0,,746.0,,772.0,,,772.0
772.0,,,679.0,,808.0,,746.0,,772.0,,,679.0
772.0,,,679.0,,808.0,,746.0,,772.0,,,808.0
772.0,,,679.0,,808.0,,746.0,,772.0,,,746.0
772.0,,,679.0,,808.0,,746.0,,772.0,,,772.0
,660.0,665.0,,608.0,,620.0,,840.0,,,,660.0
,660.0,665.0,,608.0,,620.0,,840.0,,,,665.0
,660.0,665.0,,608.0,,620.0,,840.0,,,,608.0
,660.0,665.0,,608.0,,620.0,,840.0,,,,620.0
,660.0,665.0,,608.0,,620.0,,840.0,,,,840.0
723.0,,,689.0,,813.0,,746.0,,780.0,,,723.0
723.0,,,689.0,,813.0,,746.0,,780.0,,,689.0
723.0,,,689.0,,813.0,,746.0,,780.0,,,813.0
723.0,,,689.0,,813.0,,746.0,,780.0,,,746.0
723.0,,,689.0,,813.0,,746.0,,780.0,,,780.0
,672.0,675.0,,608.0,,630.0,,828.0,,,,672.0
,672.0,675.0,,608.0,,630.0,,828.0,,,,675.0
,672.0,675.0,,608.0,,630.0,,828.0,,,,608.0
,672.0,675.0,,608.0,,630.0,,828.0,,,,630.0
,672.0,675.0,,608.0,,630.0,,828.0,,,,828.0
723.0,,,685.0,612.0,,,750.0,,744.0,,,723.0
723.0,,,685.0,612.0,,,750.0,,744.0,,,685.0
723.0,,,685.0,612.0,,,750.0,,744.0,,,612.0
723.0,,,685.0,612.0,,,750.0,,744.0,,,750.0
723.0,,,685.0,612.0,,,750.0,,744.0,,,744.0
,664.0,680.0,,,811.0,641.0,,796.0,,,,664.0
,664.0,680.0,,,811.0,641.0,,796.0,,,,680.0
,664.0,680.0,,,811.0,641.0,,796.0,,,,811.0
,664.0,680.0,,,811.0,641.0,,796.0,,,,641.0
,664.0,680.0,,,811.0,641.0,,796.0,,,,796.0
713.0,,,686.0,620.0,,,738.0,,760.0,,,713.0
713.0,,,686.0,620.0,,,738.0,,760.0,,,686.0
713.0,,,686.0,620.0,,,738.0,,760.0,,,620.0
713.0,,,686.0,620.0,,,738.0,,760.0,,,738.0
713.0,,,686.0,620.0,,,738.0,,760.0,,,760.0
,654.0,663.0,,,815.0,639.0,,788.0,,,,654.0
,654.0,663.0,,,815.0,639.0,,788.0,,,,663.0
,654.0,663.0,,,815.0,639.0,,788.0,,,,815.0
,654.0,663.0,,,815.0,639.0,,788.0,,,,639.0
,654.0,663.0,,,815.0,639.0,,788.0,,,,788.0
690.0,,,668.0,607.0,,630.0,,,788.0,,,690.0
690.0,,,668.0,607.0,,630.0,,,788.0,,,668.0
690.0,,,668.0,607.0,,630.0,,,788.0,,,607.0
690.0,,,668.0,607.0,,630.0,,,788.0,,,630.0
690.0,,,668.0,607.0,,630.0,,,788.0,,,788.0
,659.0,658.0,,,798.0,,717.0,796.0,,,,659.0
,659.0,658.0,,,798.0,,717.0,796.0,,,,658.0
,659.0,658.0,,,798.0,,717.0,796.0,,,,798.0
,659.0,658.0,,,798.0,,717.0,796.0,,,,717.0
,659.0,658.0,,,798.0,,717.0,796.0,,,,796.0
685.0,,,663.0,599.0,,621.0,,,793.0,,,685.0
685.0,,,663.0,599.0,,621.0,,,793.0,,,663.0
685.0,,,663.0,599.0,,621.0,,,793.0,,,599.0
685.0,,,663.0,599.0,,621.0,,,793.0,,,621.0
685.0,,,663.0,599.0,,621.0,,,793.0,,,793.0
,666.0,696.0,,606.0,,,706.0,797.0,,,,666.0
,666.0,696.0,,606.0,,,706.0,797.0,,,,696.0
,666.0,696.0,,606.0,,,706.0,797.0,,,,606.0
,666.0,696.0,,606.0,,,706.0,797.0,,,,706.0
,666.0,696.0,,606.0,,,706.0,797.0,,,,797.0
,667.0,,657.0,,806.0,619.0,,,801.0,,,667.0
,667.0,,657.0,,806.0,619.0,,,801.0,,,657.0
,667.0,,657.0,,806.0,619.0,,,801.0,,,806.0
,667.0,,657.0,,806.0,619.0,,,801.0,,,619.0
,667.0,,657.0,,806.0,619.0,,,801.0,,,801.0
702.0,,717.0,,609.0,,,737.0,805.0,,,,702.0
702.0,,717.0,,609.0,,,737.0,805.0,,,,717.0
702.0,,717.0,,609.0,,,737.0,805.0,,,,609.0
702.0,,717.0,,609.0,,,737.0,805.0,,,,737.0
702.0,,717.0,,609.0,,,737.0,805.0,,,,805.0
,667.0,,656.0,,807.0,617.0,,,802.0,,,667.0
,667.0,,656.0,,807.0,617.0,,,802.0,,,656.0
,667.0,,656.0,,807.0,617.0,,,802.0,,,807.0
,667.0,,656.0,,807.0,617.0,,,802.0,,,617.0
,667.0,,656.0,,807.0,617.0,,,802.0,,,802.0
713.0,,685.0,,618.0,,,737.0,815.0,,,,713.0
713.0,,685.0,,618.0,,,737.0,815.0,,,,685.0
713.0,,685.0,,618.0,,,737.0,815.0,,,,618.0
713.0,,685.0,,618.0,,,737.0,815.0,,,,737.0
713.0,,685.0,,618.0,,,737.0,815.0,,,,815.0
,655.0,,662.0,,800.0,609.0,,,793.0,,,655.0
,655.0,,662.0,,800.0,609.0,,,793.0,,,662.0
,655.0,,662.0,,800.0,609.0,,,793.0,,,800.0
,655.0,,662.0,,800.0,609.0,,,793.0,,,609.0
,655.0,,662.0,,800.0,609.0,,,793.0,,,793.0
688.0,,671.0,,614.0,,,735.0,837.0,,,,688.0
688.0,,671.0,,614.0,,,735.0,837.0,,,,671.0
688.0,,671.0,,614.0,,,735.0,837.0,,,,614.0
688.0,,671.0,,614.0,,,735.0,837.0,,,,735.0
688.0,,671.0,,614.0,,,735.0,837.0,,,,837.0
,644.0,,672.0,614.0,,603.0,,,760.0,,,644.0
,644.0,,672.0,614.0,,603.0,,,760.0,,,672.0
,644.0,,672.0,614.0,,603.0,,,760.0,,,614.0
,644.0,,672.0,614.0,,603.0,,,760.0,,,603.0
,644.0,,672.0,614.0,,603.0,,,760.0,,,760.0
671.0,,672.0,,,797.0,599.0,,842.0,,,,671.0
671.0,,672.0,,,797.0,599.0,,842.0,,,,672.0
671.0,,672.0,,,797.0,599.0,,842.0,,,,797.0
671.0,,672.0,,,797.0,599.0,,842.0,,,,599.0
671.0,,672.0,,,797.0,599.0,,842.0,,,,842.0
,644.0,,684.0,626.0,,,732.0,,768.0,,,644.0
,644.0,,684.0,626.0,,,732.0,,768.0,,,684.0
,644.0,,684.0,626.0,,,732.0,,768.0,,,626.0
,644.0,,684.0,626.0,,,732.0,,768.0,,,732.0
,644.0,,684.0,626.0,,,732.0,,768.0,,,768.0
667.0,,689.0,,,799.0,592.0,,796.0,,,,667.0
667.0,,689.0,,,799.0,592.0,,796.0,,,,689.0
667.0,,689.0,,,799.0,592.0,,796.0,,,,799.0
667.0,,689.0,,,799.0,592.0,,796.0,,,,592.0
667.0,,689.0,,,799.0,592.0,,796.0,,,,796.0
,635.0,,681.0,634.0,,,743.0,,797.0,,,635.0
,635.0,,681.0,634.0,,,743.0,,797.0,,,681.0
,635.0,,681.0,634.0,,,743.0,,797.0,,,634.0
,635.0,,681.0,634.0,,,743.0,,797.0,,,743.0
,635.0,,681.0,634.0,,,743.0,,797.0,,,797.0
676.0,,708.0,,,787.0,601.0,,779.0,,,,676.0
676.0,,708.0,,,787.0,601.0,,779.0,,,,708.0
676.0,,708.0,,,787.0,601.0,,779.0,,,,787.0
676.0,,708.0,,,787.0,601.0,,779.0,,,,601.0
676.0,,708.0,,,787.0,601.0,,779.0,,,,779.0
,648.0,,689.0,635.0,,,778.0,,808.0,,,648.0
,648.0,,689.0,635.0,,,778.0,,808.0,,,689.0
,648.0,,689.0,635.0,,,778.0,,808.0,,,635.0
,648.0,,689.0,635.0,,,778.0,,808.0,,,778.0
,648.0,,689.0,635.0,,,778.0,,808.0,,,808.0
698.0,,716.0,,,778.0,619.0,,785.0,,,,698.0
698.0,,716.0,,,778.0,619.0,,785.0,,,,716.0
698.0,,716.0,,,778.0,619.0,,785.0,,,,778.0
698.0,,716.0,,,778.0,619.0,,785.0,,,,619.0
698.0,,716.0,,,778.0,619.0,,785.0,,,,785.0
,649.0,,697.0,638.0,,,787.0,,789.0,,,649.0
,649.0,,697.0,638.0,,,787.0,,789.0,,,697.0
,649.0,,697.0,638.0,,,787.0,,789.0,,,638.0
,649.0,,697.0,638.0,,,787.0,,789.0,,,787.0
,649.0,,697.0,638.0,,,787.0,,789.0,,,789.0
725.0,,710.0,,630.0,,629.0,,790.0,,,,725.0
725.0,,710.0,,630.0,,629.0,,790.0,,,,710.0
725.0,,710.0,,630.0,,629.0,,790.0,,,,630.0
725.0,,710.0,,630.0,,629.0,,790.0,,,,629.0
725.0,,710.0,,630.0,,629.0,,790.0,,,,790.0
,656.0,,691.0,,780.0,641.0,,,811.0,,,656.0
,656.0,,691.0,,780.0,641.0,,,811.0,,,691.0
,656.0,,691.0,,780.0,641.0,,,811.0,,,780.0
,656.0,,691.0,,780.0,641.0,,,811.0,,,641.0
,656.0,,691.0,,780.0,641.0,,,811.0,,,811.0
712.0,,703.0,,623.0,,,798.0,805.0,,,,712.0
712.0,,703.0,,623.0,,,798.0,805.0,,,,703.0
712.0,,703.0,,623.0,,,798.0,805.0,,,,623.0
712.0,,703.0,,623.0,,,798.0,805.0,,,,798.0
712.0,,703.0,,623.0,,,798.0,805.0,,,,805.0
,646.0,,681.0,,786.0,639.0,,,810.0,,,646.0
,646.0,,681.0,,786.0,639.0,,,810.0,,,681.0
,646.0,,681.0,,786.0,639.0,,,810.0,,,786.0
,646.0,,681.0,,786.0,639.0,,,810.0,,,639.0
,646.0,,681.0,,786.0,639.0,,,810.0,,,810.0
681.0,,670.0,,610.0,,,801.0,822.0,,,,681.0
681.0,,670.0,,610.0,,,801.0,822.0,,,,670.0
681.0,,670.0,,610.0,,,801.0,822.0,,,,610.0
681.0,,670.0,,610.0,,,801.0,822.0,,,,801.0
681.0,,670.0,,610.0,,,801.0,822.0,,,,822.0
,649.0,,676.0,,809.0,628.0,,,790.0,,,649.0
,649.0,,676.0,,809.0,628.0,,,790.0,,,676.0
,649.0,,676.0,,809.0,628.0,,,790.0,,,809.0
,649.0,,676.0,,809.0,628.0,,,790.0,,,628.0
,649.0,,676.0,,809.0,628.0,,,790.0,,,790.0
686.0,,673.0,,608.0,,,791.0,814.0,,,,686.0
686.0,,673.0,,608.0,,,791.0,814.0,,,,673.0
686.0,,673.0,,608.0,,,791.0,814.0,,,,608.0
686.0,,673.0,,608.0,,,791.0,814.0,,,,791.0
686.0,,673.0,,608.0,,,791.0,814.0,,,,814.0
,646.0,,681.0,597.0,,628.0,,,811.0,,,646.0
,646.0,,681.0,597.0,,628.0,,,811.0,,,681.0
,646.0,,681.0,597.0,,628.0,,,811.0,,,597.0
,646.0,,681.0,597.0,,628.0,,,811.0,,,628.0
,646.0,,681.0,597.0,,628.0,,,811.0,,,811.0
702.0,,665.0,,,829.0,,764.0,824.0,,,,702.0
702.0,,665.0,,,829.0,,764.0,824.0,,,,665.0
702.0,,665.0,,,829.0,,764.0,824.0,,,,829.0
702.0,,665.0,,,829.0,,764.0,824.0,,,,764.0
702.0,,665.0,,,829.0,,764.0,824.0,,,,824.0
,650.0,,679.0,592.0,,622.0,,,806.0,,,650.0
,650.0,,679.0,592.0,,622.0,,,806.0,,,679.0
,650.0,,679.0,592.0,,622.0,,,806.0,,,592.0
,650.0,,679.0,592.0,,622.0,,,806.0,,,622.0
,650.0,,679.0,592.0,,622.0,,,806.0,,,806.0
700.0,,670.0,,,819.0,620.0,,827.0,,,,700.0
700.0,,670.0,,,819.0,620.0,,827.0,,,,670.0
700.0,,670.0,,,819.0,620.0,,827.0,,,,819.0
700.0,,670.0,,,819.0,620.0,,827.0,,,,620.0
700.0,,670.0,,,819.0,620.0,,827.0,,,,827.0
,650.0,,672.0,586.0,,,746.0,,781.0,,,650.0
,650.0,,672.0,586.0,,,746.0,,781.0,,,672.0
,650.0,,672.0,586.0,,,746.0,,781.0,,,586.0
,650.0,,672.0,586.0,,,746.0,,781.0,,,746.0
,650.0,,672.0,586.0,,,746.0,,781.0,,,781.0
687.0,,668.0,,,815.0,620.0,,830.0,,,,687.0
687.0,,668.0,,,815.0,620.0,,830.0,,,,668.0
687.0,,668.0,,,815.0,620.0,,830.0,,,,815.0
687.0,,668.0,,,815.0,620.0,,830.0,,,,620.0
687.0,,668.0,,,815.0,620.0,,830.0,,,,830.0
,665.0,,665.0,591.0,,,741.0,,784.0,,,665.0
,665.0,,665.0,591.0,,,741.0,,784.0,,,665.0
,665.0,,665.0,591.0,,,741.0,,784.0,,,591.0
,665.0,,665.0,591.0,,,741.0,,784.0,,,741.0
,665.0,,665.0,591.0,,,741.0,,784.0,,,784.0
710.0,,653.0,,598.0,,619.0,,823.0,,,,710.0
710.0,,653.0,,598.0,,619.0,,823.0,,,,653.0
710.0,,653.0,,598.0,,619.0,,823.0,,,,598.0
710.0,,653.0,,598.0,,619.0,,823.0,,,,619.0
710.0,,653.0,,598.0,,619.0,,823.0,,,,823.0
,677.0,,662.0,,822.0,,739.0,,793.0,,,677.0
,677.0,,662.0,,822.0,,739.0,,793.0,,,662.0
,677.0,,662.0,,822.0,,739.0,,793.0,,,822.0
,677.0,,662.0,,822.0,,739.0,,793.0,,,739.0
,677.0,,662.0,,822.0,,739.0,,793.0,,,793.0
708.0,,654.0,,608.0,,610.0,,801.0,,,,708.0
708.0,,654.0,,608.0,,610.0,,801.0,,,,654.0
708.0,,654.0,,608.0,,610.0,,801.0,,,,608.0
708.0,,654.0,,608.0,,610.0,,801.0,,,,610.0
708.0,,654.0,,608.0,,610.0,,801.0,,,,801.0
,672.0,,650.0,,818.0,,733.0,,770.0,,,672.0
,672.0,,650.0,,818.0,,733.0,,770.0,,,650.0
,672.0,,650.0,,818.0,,733.0,,770.0,,,818.0
,672.0,,650.0,,818.0,,733.0,,770.0,,,733.0
,672.0,,650.0,,818.0,,733.0,,770.0,,,770.0
,658.0,656.0,,611.0,,609.0,,807.0,,,,658.0
,658.0,656.0,,611.0,,609.0,,807.0,,,,656.0
,658.0,656.0,,611.0,,609.0,,807.0,,,,611.0
,658.0,656.0,,611.0,,609.0,,807.0,,,,609.0
,658.0,656.0,,611.0,,609.0,,807.0,,,,807.0
699.0,,,643.0,,809.0,,730.0,,725.0,,,699.0
699.0,,,643.0,,809.0,,730.0,,725.0,,,643.0
699.0,,,643.0,,809.0,,730.0,,725.0,,,809.0
699.0,,,643.0,,809.0,,730.0,,725.0,,,730.0
699.0,,,643.0,,809.0,,730.0,,725.0,,,725.0
,645.0,682.0,,616.0,,607.0,,813.0,,,,645.0
,645.0,682.0,,616.0,,607.0,,813.0,,,,682.0
,645.0,682.0,,616.0,,607.0,,813.0,,,,616.0
,645.0,682.0,,616.0,,607.0,,813.0,,,,607.0
,645.0,682.0,,616.0,,607.0,,813.0,,,,813.0
686.0,,,648.0,609.0,,609.0,,,718.0,,,686.0
686.0,,,648.0,609.0,,609.0,,,718.0,,,648.0
686.0,,,648.0,609.0,,609.0,,,718.0,,,609.0
686.0,,,648.0,609.0,,609.0,,,718.0,,,609.0
686.0,,,648.0,609.0,,609.0,,,718.0,,,718.0
,648.0,692.0,,,790.0,,734.0,822.0,,,,648.0
,648.0,692.0,,,790.0,,734.0,822.0,,,,692.0
,648.0,692.0,,,790.0,,734.0,822.0,,,,790.0
,648.0,692.0,,,790.0,,734.0,822.0,,,,734.0
,648.0,692.0,,,790.0,,734.0,822.0,,,,822.0
700.0,,,653.0,615.0,,610.0,,,733.0,,,700.0
700.0,,,653.0,615.0,,610.0,,,733.0,,,653.0
700.0,,,653.0,615.0,,610.0,,,733.0,,,615.0
700.0,,,653.0,615.0,,610.0,,,733.0,,,610.0
700.0,,,653.0,615.0,,610.0,,,733.0,,,733.0
,646.0,726.0,,,785.0,,740.0,,749.0,,,646.0
,646.0,726.0,,,785.0,,740.0,,749.0,,,726.0
,646.0,726.0,,,785.0,,740.0,,749.0,,,785.0
,646.0,726.0,,,785.0,,740.0,,749.0,,,740.0
,646.0,726.0,,,785.0,,740.0,,749.0,,,749.0
731.0,,,654.0,612.0,,603.0,,824.0,,,,731.0
731.0,,,654.0,612.0,,603.0,,824.0,,,,654.0
731.0,,,654.0,612.0,,603.0,,824.0,,,,612.0
731.0,,,654.0,612.0,,603.0,,824.0,,,,603.0
731.0,,,654.0,612.0,,603.0,,824.0,,,,824.0
,623.0,739.0,,,788.0,,742.0,,735.0,,,623.0
,623.0,739.0,,,788.0,,742.0,,735.0,,,739.0
,623.0,739.0,,,788.0,,742.0,,735.0,,,788.0
,623.0,739.0,,,788.0,,742.0,,735.0,,,742.0
,623.0,739.0,,,788.0,,742.0,,735.0,,,735.0
726.0,,,662.0,605.0,,602.0,,799.0,,,,726.0
726.0,,,662.0,605.0,,602.0,,799.0,,,,662.0
726.0,,,662.0,605.0,,602.0,,799.0,,,,605.0
726.0,,,662.0,605.0,,602.0,,799.0,,,,602.0
726.0,,,662.0,605.0,,602.0,,799.0,,,,799.0
