TicksTime,PosB,PosA,ScoreB,ScoreA
36260,300,302,0,0
,,,,
36274,300,302,0,0
,,,,
36287,300,302,0,0
,,,,
36302,300,302,0,0
,,,,
36316,300,302,0,0
,,,,
36330,300,302,0,0
,,,,
36343,300,302,0,0
,,,,
36357,300,302,0,0
,,,,
36371,300,302,0,0
,,,,
36383,300,302,0,0
,,,,
36396,300,302,0,0
,,,,
36409,300,302,0,0
,,,,
36424,300,302,0,0
,,,,
36438,300,302,0,0
,,,,
36452,300,302,0,0
,,,,
36466,300,302,0,0
,,,,
36478,300,302,0,0
,,,,
36492,300,302,0,0
,,,,
36506,300,302,0,0
,,,,
36520,300,302,0,0
,,,,
36535,300,302,0,0
,,,,
36548,300,302,0,0
,,,,
36562,300,302,0,0
,,,,
36576,300,302,0,0
,,,,
36592,300,302,0,0
,,,,
36607,300,302,0,0
,,,,
36621,300,302,0,0
,,,,
36637,300,302,0,0
,,,,
36652,300,302,0,0
,,,,
36667,300,302,0,0
,,,,
36679,300,302,0,0
,,,,
36692,300,302,0,0
,,,,
36703,300,302,0,0
,,,,
36719,300,302,0,0
,,,,
36732,300,302,0,0
,,,,
36744,300,302,0,0
,,,,
36757,300,302,0,0
,,,,
36769,300,302,0,0
,,,,
36784,300,302,0,0
,,,,
36796,300,302,0,0
,,,,
36809,300,302,0,0
,,,,
36825,300,302,0,0
,,,,
36838,300,302,0,0
,,,,
36852,300,302,0,0
,,,,
36867,300,302,0,0
,,,,
36878,300,302,0,0
,,,,
36893,300,302,0,0
,,,,
36909,300,302,0,0
,,,,
36920,300,302,0,0
,,,,
36934,300,302,0,0
,,,,
36945,300,302,0,0
,,,,
36960,300,302,0,0
,,,,
36974,300,302,0,0
,,,,
36986,300,302,0,0
,,,,
37002,300,302,0,0
,,,,
37016,300,302,0,0
,,,,
37028,300,302,0,0
,,,,
37041,300,302,0,0
,,,,
37056,300,302,0,0
,,,,
37070,300,302,0,0
,,,,
37086,300,302,0,0
,,,,
37100,300,302,0,0
,,,,
37112,300,302,0,0
,,,,
37125,300,302,0,0
,,,,
37140,300,302,0,0
,,,,
37154,300,302,0,0
,,,,
37166,300,302,0,0
,,,,
37178,300,302,0,0
,,,,
37191,300,302,0,0
,,,,
37203,300,302,0,0
,,,,
37218,300,302,0,0
,,,,
37232,300,302,0,0
,,,,
37244,300,302,0,0
,,,,
37258,300,302,0,0
,,,,
37270,300,302,0,0
,,,,
37286,300,302,0,0
,,,,
37300,300,302,0,0
,,,,
37311,300,302,0,0
,,,,
37325,300,302,0,0
,,,,
37340,300,302,0,0
,,,,
37353,300,302,0,0
,,,,
37368,300,302,0,0
,,,,
37383,300,302,0,0
,,,,
37396,300,302,0,0
,,,,
37410,300,302,0,0
,,,,
37426,300,302,0,0
,,,,
37440,300,302,0,0
,,,,
37454,300,302,0,0
,,,,
37468,300,302,0,0
,,,,
37483,300,302,0,0
,,,,
37497,300,302,0,0
,,,,
37511,300,302,0,0
,,,,
37527,300,302,0,0
,,,,
37543,300,302,0,0
,,,,
37561,300,295,0,0
,,,,
37577,300,288,0,0
,,,,
37592,300,281,0,0
,,,,
37608,300,274,0,0
,,,,
37629,300,267,0,0
,,,,
37646,300,260,0,0
,,,,
37662,300,253,0,0
,,,,
37679,300,246,0,0
,,,,
37695,300,239,0,0
,,,,
37712,300,232,0,0
,,,,
37729,300,225,0,0
,,,,
37743,300,225,0,0
,,,,
37757,300,225,0,0
,,,,
37770,300,225,0,0
,,,,
37784,300,225,0,0
,,,,
37796,300,225,0,0
,,,,
37809,300,225,0,0
,,,,
37823,300,225,0,0
,,,,
37838,300,225,0,0
,,,,
37851,300,225,0,0
,,,,
37862,300,225,0,0
,,,,
37876,300,225,0,0
,,,,
37890,300,225,0,0
,,,,
37903,300,225,0,0
,,,,
37917,300,218,0,0
,,,,
37927,300,211,0,0
,,,,
37943,300,204,0,0
,,,,
37956,300,197,0,0
,,,,
37969,300,190,0,0
,,,,
37983,300,183,0,0
,,,,
37995,300,176,0,0
,,,,
38009,300,169,0,0
,,,,
38023,300,162,0,0
,,,,
38036,300,155,0,0
,,,,
38050,300,148,0,0
,,,,
38062,300,141,0,0
,,,,
38076,300,134,0,0
,,,,
38090,300,127,0,0
,,,,
38103,300,127,0,0
,,,,
38116,300,127,0,0
,,,,
38128,300,127,0,0
,,,,
38142,300,127,0,0
,,,,
38153,300,127,0,0
,,,,
38170,300,127,0,0
,,,,
38184,300,127,0,0
,,,,
38196,300,127,0,0
,,,,
38208,300,127,0,0
,,,,
38221,300,127,0,0
,,,,
38239,300,127,0,0
,,,,
38252,300,127,0,0
,,,,
38267,300,127,0,0
,,,,
38280,300,127,0,0
,,,,
38293,300,127,0,0
,,,,
38306,300,127,0,0
,,,,
38318,300,127,0,0
,,,,
38331,300,127,0,0
,,,,
38344,300,127,0,0
,,,,
38358,300,127,0,0
,,,,
38373,300,127,0,0
,,,,
38387,300,127,0,0
,,,,
38401,300,127,0,0
,,,,
38412,300,127,0,0
,,,,
38426,300,127,0,0
,,,,
38441,300,127,0,0
,,,,
38455,300,127,0,0
,,,,
38467,300,127,0,0
,,,,
38480,300,127,0,0
,,,,
38492,300,127,0,0
,,,,
38507,300,127,0,0
,,,,
38519,300,127,0,0
,,,,
38534,300,127,0,0
,,,,
38546,300,127,0,0
,,,,
38558,300,127,0,0
,,,,
38571,300,127,0,0
,,,,
38585,300,127,0,0
,,,,
38602,300,127,0,0
,,,,
38617,300,127,0,0
,,,,
38630,300,127,0,0
,,,,
38645,300,127,0,0
,,,,
38658,300,127,0,0
,,,,
38673,300,127,0,0
,,,,
38686,300,127,0,0
,,,,
38703,300,127,0,0
,,,,
38717,300,127,0,0
,,,,
38728,300,127,0,0
,,,,
38742,300,127,0,0
,,,,
38754,300,127,0,0
,,,,
38769,300,127,0,0
,,,,
38785,300,127,0,0
,,,,
38799,300,127,0,0
,,,,
38811,300,127,0,0
,,,,
38826,300,127,0,0
,,,,
38841,300,127,0,0
,,,,
38853,300,127,0,0
,,,,
38867,300,127,0,0
,,,,
38879,300,127,0,0
,,,,
38893,300,127,0,0
,,,,
38908,300,127,0,0
,,,,
38921,300,127,0,0
,,,,
38934,300,127,0,0
,,,,
38946,300,127,0,0
,,,,
38958,300,127,0,0
,,,,
38970,300,127,0,0
,,,,
38984,300,127,0,0
,,,,
38998,300,127,0,0
,,,,
39010,300,127,0,0
,,,,
39024,300,127,0,0
,,,,
39035,300,127,0,0
,,,,
39050,300,127,0,0
,,,,
39064,300,127,0,0
,,,,
39077,300,127,0,0
,,,,
39090,300,127,0,0
,,,,
39102,300,127,0,0
,,,,
39115,300,127,0,0
,,,,
39128,300,127,0,0
,,,,
39140,300,127,0,0
,,,,
39155,300,127,0,0
,,,,
39168,300,127,0,0
,,,,
39181,300,127,0,0
,,,,
39193,300,127,0,0
,,,,
39207,300,127,0,0
,,,,
39220,300,127,0,0
,,,,
39234,300,127,0,0
,,,,
39251,300,127,0,0
,,,,
39263,300,127,0,0
,,,,
39279,300,127,0,0
,,,,
39295,300,127,0,0
,,,,
39308,300,127,0,0
,,,,
39324,300,127,0,0
,,,,
39340,300,127,0,0
,,,,
39356,300,127,0,0
,,,,
39370,300,127,0,0
,,,,
39386,300,127,0,0
,,,,
39402,300,127,0,0
,,,,
39418,300,127,0,0
,,,,
39433,307,127,0,0
,,,,
39445,314,127,0,0
,,,,
39458,321,127,0,0
,,,,
39471,328,127,0,0
,,,,
39485,335,127,0,0
,,,,
39499,342,127,0,0
,,,,
39513,349,127,0,0
,,,,
39526,356,127,0,0
,,,,
39540,363,127,0,0
,,,,
39554,370,127,0,0
,,,,
39567,377,127,0,0
,,,,
39580,384,127,0,0
,,,,
39593,391,127,0,0
,,,,
39607,398,127,0,0
,,,,
39620,405,127,0,0
,,,,
39635,412,127,0,0
,,,,
39651,419,127,0,0
,,,,
39668,426,127,0,0
,,,,
39684,433,127,0,0
,,,,
39696,440,127,0,0
,,,,
39709,447,127,0,0
,,,,
39723,454,127,0,0
,,,,
39735,461,127,0,0
,,,,
39751,468,127,0,0
,,,,
39764,475,127,0,0
,,,,
39776,482,127,0,0
,,,,
39790,489,127,0,0
,,,,
39802,496,127,0,0
,,,,
39817,503,127,0,0
,,,,
39830,510,127,0,0
,,,,
39843,517,127,0,0
,,,,
39856,524,127,0,0
,,,,
39871,531,127,0,0
,,,,
39885,538,127,0,0
,,,,
39900,545,127,0,0
,,,,
39912,552,127,0,0
,,,,
39928,559,127,0,0
,,,,
39943,566,127,0,0
,,,,
39959,573,127,0,0
,,,,
39974,580,127,0,0
,,,,
39990,580,127,0,0
,,,,
40007,580,127,0,0
,,,,
40020,580,127,0,0
,,,,
40039,580,127,0,0
,,,,
40052,580,127,0,0
,,,,
40066,580,127,0,0
,,,,
40078,580,127,0,0
,,,,
40091,580,127,0,0
,,,,
40103,580,127,0,0
,,,,
40116,580,127,0,0
,,,,
40129,580,127,0,0
,,,,
40143,580,127,0,0
,,,,
40157,580,127,0,0
,,,,
40173,580,127,0,0
,,,,
40184,580,127,0,0
,,,,
40196,580,127,0,0
,,,,
40210,580,127,0,0
,,,,
40224,580,127,0,0
,,,,
40239,580,127,0,0
,,,,
40252,580,127,0,0
,,,,
40267,580,127,0,0
,,,,
40279,580,127,0,0
,,,,
40292,580,127,0,0
,,,,
40310,580,127,0,0
,,,,
40325,580,127,0,0
,,,,
40339,580,127,0,0
,,,,
40354,580,127,0,0
,,,,
40367,580,127,0,0
,,,,
40379,580,127,0,0
,,,,
40393,580,127,0,0
,,,,
40407,573,127,0,0
,,,,
40420,566,127,0,0
,,,,
40434,559,127,0,0
,,,,
40450,552,127,0,0
,,,,
40462,545,127,0,0
,,,,
40476,538,127,0,0
,,,,
40489,531,127,0,0
,,,,
40502,524,127,0,0
,,,,
40517,517,127,0,0
,,,,
40528,510,127,0,0
,,,,
40542,503,127,0,0
,,,,
40556,496,127,0,0
,,,,
40571,489,127,0,0
,,,,
40584,482,127,0,0
,,,,
40598,475,127,0,0
,,,,
40610,468,127,0,0
,,,,
40625,461,127,0,0
,,,,
40638,454,127,0,0
,,,,
40651,447,127,0,0
,,,,
40664,440,127,0,0
,,,,
40678,433,127,0,0
,,,,
40692,426,127,0,0
,,,,
40706,419,127,0,0
,,,,
40719,412,127,0,0
,,,,
40734,405,127,0,0
,,,,
40748,405,127,0,0
,,,,
40759,405,127,0,0
,,,,
40773,405,127,0,0
,,,,
40788,405,127,0,0
,,,,
40802,405,127,0,0
,,,,
40816,405,127,0,0
,,,,
40828,405,127,0,0
,,,,
40842,405,127,0,0
,,,,
40857,405,127,0,0
,,,,
40871,405,127,0,0
,,,,
40885,405,127,0,0
,,,,
40900,405,127,0,0
,,,,
40911,405,127,0,0
,,,,
40925,405,127,0,0
,,,,
40939,405,127,0,0
,,,,
40953,405,127,0,0
,,,,
40968,405,127,0,0
,,,,
40982,405,127,0,0
,,,,
40994,405,127,0,0
,,,,
41008,405,127,0,0
,,,,
41023,405,127,0,0
,,,,
41034,405,127,0,0
,,,,
41048,405,127,0,0
,,,,
41061,405,127,0,0
,,,,
41075,405,127,0,0
,,,,
41089,405,127,0,0
,,,,
41101,405,127,0,0
,,,,
41117,405,127,0,0
,,,,
41129,405,127,0,0
,,,,
41142,405,127,0,0
,,,,
41157,405,127,0,0
,,,,
41168,405,127,0,0
,,,,
41183,405,127,0,0
,,,,
41194,405,127,0,0
,,,,
41209,405,127,0,0
,,,,
41224,398,127,0,0
,,,,
41236,391,127,0,0
,,,,
41253,384,127,0,0
,,,,
41268,377,127,0,0
,,,,
41283,370,127,0,0
,,,,
41296,363,127,0,0
,,,,
41310,356,127,0,0
,,,,
41323,349,127,0,0
,,,,
41335,342,127,0,0
,,,,
41349,335,127,0,0
,,,,
41361,328,127,0,0
,,,,
41374,321,127,0,0
,,,,
41389,314,127,0,0
,,,,
41403,307,127,0,0
,,,,
41417,300,127,0,0
,,,,
41431,293,127,0,0
,,,,
41443,286,127,0,0
,,,,
41457,279,127,0,0
,,,,
41470,272,127,0,0
,,,,
41484,265,127,0,0
,,,,
41497,258,127,0,0
,,,,
41510,251,127,0,0
,,,,
41525,244,127,0,0
,,,,
41537,237,127,0,0
,,,,
41551,230,127,0,0
,,,,
41565,223,127,0,0
,,,,
41579,216,127,0,0
,,,,
41593,209,127,0,0
,,,,
41606,202,127,0,0
,,,,
41618,195,127,0,0
,,,,
41633,188,127,0,0
,,,,
41646,181,127,0,0
,,,,
41659,174,127,0,0
,,,,
41674,174,127,0,0
,,,,
41687,174,127,0,0
,,,,
41703,174,127,0,0
,,,,
41717,174,127,0,0
,,,,
41728,174,127,0,0
,,,,
41742,174,127,0,0
,,,,
41754,174,127,0,0
,,,,
41768,174,127,0,0
,,,,
41782,174,127,0,0
,,,,
41794,174,127,0,0
,,,,
41809,174,127,0,0
,,,,
41823,174,127,0,0
,,,,
41836,174,127,0,0
,,,,
41850,174,127,0,0
,,,,
41863,174,127,0,0
,,,,
41877,174,127,0,0
,,,,
41889,174,127,0,0
,,,,
41904,174,127,0,0
,,,,
41917,174,127,0,0
,,,,
41929,174,120,0,0
,,,,
41942,174,113,0,0
,,,,
41956,174,106,0,0
,,,,
41968,174,99,0,0
,,,,
41983,174,92,0,0
,,,,
41994,174,85,0,0
,,,,
42008,174,78,0,0
,,,,
42020,174,71,0,0
,,,,
42039,174,64,0,0
,,,,
42051,174,57,0,0
,,,,
42067,174,50,0,0
,,,,
42080,174,43,0,0
,,,,
42093,174,36,0,0
,,,,
42108,174,29,0,0
,,,,
42124,174,22,0,0
,,,,
42136,174,22,0,0
,,,,
42151,174,22,0,0
,,,,
42166,167,22,0,0
,,,,
42178,160,22,0,0
,,,,
42191,153,22,0,0
,,,,
42207,146,22,0,0
,,,,
42221,139,22,0,0
,,,,
42234,132,22,0,0
,,,,
42249,125,22,0,0
,,,,
42262,118,22,0,0
,,,,
42275,111,22,0,0
,,,,
42289,104,22,0,0
,,,,
42303,97,22,0,0
,,,,
42318,90,22,0,0
,,,,
42331,83,22,0,0
,,,,
42344,76,22,0,0
,,,,
42369,69,22,0,0
,,,,
42385,62,22,0,0
,,,,
42399,55,22,0,0
,,,,
42410,48,22,0,0
,,,,
42424,48,22,0,0
,,,,
42436,48,22,0,0
,,,,
42452,48,22,0,0
,,,,
42465,48,22,0,0
,,,,
42478,48,22,0,0
,,,,
42491,48,22,0,0
,,,,
42506,48,22,0,0
,,,,
42518,48,22,0,0
,,,,
42533,48,22,0,0
,,,,
42546,48,22,0,0
,,,,
42559,48,22,0,0
,,,,
42570,48,22,0,0
,,,,
42584,48,22,0,0
,,,,
42600,48,22,0,0
,,,,
42612,48,22,0,0
,,,,
42625,48,22,0,0
,,,,
42639,48,22,0,0
,,,,
42651,48,22,0,0
,,,,
42667,48,22,0,0
,,,,
42679,48,22,0,0
,,,,
42692,48,22,0,0
,,,,
42706,48,22,0,0
,,,,
42721,48,22,0,0
,,,,
42734,48,22,0,0
,,,,
42750,48,22,0,0
,,,,
42761,48,22,0,0
,,,,
42775,48,22,0,0
,,,,
42790,48,22,0,0
,,,,
42803,48,22,0,0
,,,,
42817,48,22,0,0
,,,,
42828,48,22,0,0
,,,,
42842,48,22,0,0
,,,,
42856,48,22,0,0
,,,,
42868,48,22,0,0
,,,,
42885,48,22,0,0
,,,,
42900,48,22,0,0
,,,,
42914,48,22,0,0
,,,,
42927,48,22,0,0
,,,,
42942,48,22,0,0
,,,,
42957,48,22,0,0
,,,,
42970,48,22,0,0
,,,,
42985,48,22,0,0
,,,,
42999,48,22,0,0
,,,,
43011,48,22,0,0
,,,,
43024,48,22,0,0
,,,,
43039,48,22,0,0
,,,,
43051,48,29,0,0
,,,,
43065,48,36,0,0
,,,,
43080,48,43,0,0
,,,,
43094,48,50,0,0
,,,,
43108,48,57,0,0
,,,,
43123,48,64,0,0
,,,,
43138,48,71,0,0
,,,,
43153,48,78,0,0
,,,,
43167,48,85,0,0
,,,,
43178,48,92,0,0
,,,,
43191,48,99,0,0
,,,,
43204,48,106,0,0
,,,,
43217,48,113,0,0
,,,,
43233,48,120,0,0
,,,,
43245,48,127,0,0
,,,,
43259,48,134,0,0
,,,,
43273,48,141,0,0
,,,,
43285,48,148,0,0
,,,,
43301,48,155,0,0
,,,,
43317,48,162,0,0
,,,,
43333,48,169,0,0
,,,,
43346,48,176,0,0
,,,,
43360,48,183,0,0
,,,,
43376,48,190,0,0
,,,,
43391,48,197,0,0
,,,,
43406,48,204,0,0
,,,,
43420,48,211,0,0
,,,,
43433,48,218,0,0
,,,,
43445,48,225,0,0
,,,,
43457,48,232,0,0
,,,,
43469,48,239,0,0
,,,,
43483,48,246,0,0
,,,,
43497,48,253,0,0
,,,,
43510,48,260,0,0
,,,,
43525,48,267,0,0
,,,,
43539,48,274,0,0
,,,,
43552,48,281,0,0
,,,,
43567,48,288,0,0
,,,,
43583,48,295,0,0
,,,,
43594,48,302,0,0
,,,,
43608,48,309,0,0
,,,,
43623,48,316,0,0
,,,,
43635,48,323,0,0
,,,,
43650,48,330,0,0
,,,,
43662,48,337,0,0
,,,,
43675,48,344,0,0
,,,,
43690,48,351,0,0
,,,,
43701,48,358,0,0
,,,,
43714,48,365,0,0
,,,,
43728,48,372,0,0
,,,,
43742,48,379,0,0
,,,,
43755,48,386,0,0
,,,,
43768,48,393,0,0
,,,,
43783,48,400,0,0
,,,,
43796,48,407,0,0
,,,,
43810,48,414,0,0
,,,,
43824,48,421,0,0
,,,,
43840,48,428,0,0
,,,,
43853,48,435,0,0
,,,,
43866,55,442,0,0
,,,,
43878,62,449,0,0
,,,,
43892,69,456,0,0
,,,,
43907,76,463,0,0
,,,,
43922,83,470,0,0
,,,,
43937,90,477,0,0
,,,,
43951,97,484,0,0
,,,,
43965,104,491,0,0
,,,,
43979,111,498,0,0
,,,,
43993,118,505,0,0
,,,,
44008,118,505,0,0
,,,,
44022,118,505,0,0
,,,,
44035,118,505,0,0
,,,,
44049,118,505,0,0
,,,,
44062,118,505,0,0
,,,,
44075,118,505,0,0
,,,,
44089,118,505,0,0
,,,,
44102,118,505,0,0
,,,,
44116,118,505,0,0
,,,,
44128,118,505,0,0
,,,,
44143,118,505,0,0
,,,,
44158,125,505,0,0
,,,,
44172,132,505,0,0
,,,,
44185,139,505,0,0
,,,,
44199,146,505,0,0
,,,,
44211,153,505,0,0
,,,,
44225,160,505,0,0
,,,,
44241,160,505,0,0
,,,,
44257,160,505,0,0
,,,,
44269,160,505,0,0
,,,,
44286,160,505,0,0
,,,,
44299,160,505,0,0
,,,,
44312,160,505,0,0
,,,,
44325,160,505,0,0
,,,,
44339,160,505,0,0
,,,,
44353,160,505,0,0
,,,,
44367,160,505,0,0
,,,,
44382,160,505,0,0
,,,,
44394,167,505,0,0
,,,,
44407,174,505,0,0
,,,,
44421,181,505,0,0
,,,,
44435,188,505,0,0
,,,,
44451,195,505,0,0
,,,,
44466,195,505,0,0
,,,,
44479,195,505,0,0
,,,,
44491,195,505,0,0
,,,,
44505,195,505,0,0
,,,,
44520,195,505,0,0
,,,,
44534,195,505,0,0
,,,,
44547,195,505,0,0
,,,,
44561,195,505,0,0
,,,,
44575,195,505,0,0
,,,,
44589,195,505,0,0
,,,,
44603,202,505,0,0
,,,,
44618,209,505,0,0
,,,,
44632,216,505,0,0
,,,,
44644,223,498,0,0
,,,,
44657,230,491,0,0
,,,,
44673,237,484,0,0
,,,,
44686,237,477,0,0
,,,,
44701,237,470,0,0
,,,,
44716,237,463,0,0
,,,,
44729,237,456,0,0
,,,,
44745,237,449,0,0
,,,,
44759,237,442,0,0
,,,,
44774,237,435,0,0
,,,,
44787,237,428,0,0
,,,,
44799,237,421,0,0
,,,,
44812,237,414,0,0
,,,,
44826,237,407,0,0
,,,,
44841,244,400,0,0
,,,,
44855,251,393,0,0
,,,,
44867,258,386,0,0
,,,,
44883,265,379,0,0
,,,,
44894,272,372,0,0
,,,,
44907,279,365,0,0
,,,,
44919,279,365,0,0
,,,,
44934,279,365,0,0
,,,,
44948,279,365,0,0
,,,,
44959,279,365,0,0
,,,,
44973,279,365,0,0
,,,,
44986,279,365,0,0
,,,,
45001,279,365,0,0
,,,,
45014,279,365,0,0
,,,,
45026,279,365,0,0
,,,,
45039,279,365,0,0
,,,,
45051,279,365,0,0
,,,,
45065,279,365,0,0
,,,,
45077,279,365,0,0
,,,,
45091,279,365,0,0
,,,,
45105,279,365,0,0
,,,,
45118,279,365,0,0
,,,,
45135,279,365,0,0
,,,,
45148,279,365,0,0
,,,,
45161,279,365,0,0
,,,,
45174,279,365,0,0
,,,,
45187,279,365,0,0
,,,,
45200,279,365,0,0
,,,,
45214,279,365,0,0
,,,,
45226,279,365,0,0
,,,,
45241,279,365,0,0
,,,,
45253,279,365,0,0
,,,,
45267,279,365,0,0
,,,,
45283,279,365,0,0
,,,,
45296,279,365,0,0
,,,,
45310,279,365,0,0
,,,,
45323,279,365,0,0
,,,,
45337,279,365,0,0
,,,,
45351,279,365,0,0
,,,,
45366,279,365,0,0
,,,,
45380,279,365,0,0
,,,,
45393,279,365,0,0
,,,,
45406,279,358,0,0
,,,,
45418,279,351,0,0
,,,,
45433,279,344,0,0
,,,,
45443,279,337,0,0
,,,,
45457,279,330,0,0
,,,,
45472,279,323,0,0
,,,,
45485,279,316,0,0
,,,,
45499,279,309,0,0
,,,,
45512,279,302,0,0
,,,,
45525,279,295,0,0
,,,,
45539,279,288,0,0
,,,,
45552,279,281,0,0
,,,,
45566,279,281,0,0
,,,,
45577,279,281,0,0
,,,,
45591,279,281,0,0
,,,,
45606,279,281,0,0
,,,,
45622,279,281,0,0
,,,,
45636,279,281,0,0
,,,,
45649,279,281,0,0
,,,,
45661,279,281,0,0
,,,,
45676,279,281,0,0
,,,,
45690,279,281,0,0
,,,,
45702,279,281,0,0
,,,,
45716,279,281,0,0
,,,,
45730,279,281,0,0
,,,,
45743,279,281,0,0
,,,,
45758,279,281,0,0
,,,,
45774,279,281,0,0
,,,,
45788,279,281,0,0
,,,,
45800,279,281,0,0
,,,,
45814,279,281,0,0
,,,,
45826,279,281,0,0
,,,,
45840,279,281,0,0
,,,,
45853,279,281,0,0
,,,,
45866,279,281,0,0
,,,,
45882,279,281,0,0
,,,,
45895,279,281,0,0
,,,,
45908,279,281,0,0
,,,,
45922,279,281,0,0
,,,,
45934,279,281,0,0
,,,,
45950,279,281,0,0
,,,,
45965,279,281,0,0
,,,,
45978,279,281,0,0
,,,,
45992,279,281,0,0
,,,,
46006,279,281,0,0
,,,,
46017,279,281,0,0
,,,,
46033,279,281,0,0
,,,,
46046,279,281,0,0
,,,,
46060,279,281,0,0
,,,,
46075,279,281,0,0
,,,,
46090,279,281,0,0
,,,,
46105,279,281,0,0
,,,,
46117,279,281,0,0
,,,,
46133,279,281,0,0
,,,,
46149,279,281,0,0
,,,,
46162,279,281,0,0
,,,,
46176,279,281,0,0
,,,,
46190,279,281,0,0
,,,,
46205,279,281,0,0
,,,,
46220,279,281,0,0
,,,,
46233,279,281,0,0
,,,,
46247,279,281,0,0
,,,,
46259,279,281,0,0
,,,,
46274,279,281,0,0
,,,,
46290,279,281,0,0
,,,,
46303,279,281,0,0
,,,,
46316,279,281,0,0
,,,,
46331,279,281,0,0
,,,,
46343,279,281,0,0
,,,,
46357,279,281,0,0
,,,,
46371,279,281,0,0
,,,,
46385,279,281,0,0
,,,,
46400,272,281,0,0
,,,,
46411,265,281,0,0
,,,,
46425,258,281,0,0
,,,,
46439,251,281,0,0
,,,,
46453,244,281,0,0
,,,,
46466,237,281,0,0
,,,,
46479,230,281,0,0
,,,,
46492,223,281,0,0
,,,,
46506,216,281,0,0
,,,,
46520,209,281,0,0
,,,,
46534,202,281,0,0
,,,,
46549,202,281,0,0
,,,,
46561,202,281,0,0
,,,,
46575,202,281,0,0
,,,,
46589,202,281,0,0
,,,,
46601,202,281,0,0
,,,,
46616,202,281,0,0
,,,,
46632,202,281,0,0
,,,,
46644,202,281,0,0
,,,,
46657,202,281,0,0
,,,,
46669,202,281,0,0
,,,,
46683,202,281,0,0
,,,,
46694,202,281,0,0
,,,,
46708,202,281,0,0
,,,,
46723,202,281,0,0
,,,,
46736,202,281,0,0
,,,,
46750,202,281,0,0
,,,,
46765,202,281,0,0
,,,,
46778,202,281,0,0
,,,,
46792,202,281,0,0
,,,,
46808,202,281,0,0
,,,,
46822,195,281,0,0
,,,,
46836,188,281,0,0
,,,,
46851,181,281,0,0
,,,,
46866,174,281,0,0
,,,,
46878,167,281,0,0
,,,,
46890,160,281,0,0
,,,,
46903,153,281,0,0
,,,,
46918,146,281,0,0
,,,,
46934,139,281,0,0
,,,,
46949,132,281,0,0
,,,,
46963,125,281,0,0
,,,,
46977,125,281,0,0
,,,,
46991,125,281,0,0
,,,,
47005,125,281,0,0
,,,,
47018,125,281,0,0
,,,,
47033,125,281,0,0
,,,,
47048,125,281,0,0
,,,,
47061,125,281,0,0
,,,,
47075,125,281,0,0
,,,,
47088,125,281,0,0
,,,,
47101,125,281,0,0
,,,,
47116,118,281,0,0
,,,,
47127,111,281,0,0
,,,,
47141,104,281,0,0
,,,,
47156,97,281,0,0
,,,,
47168,97,281,0,0
,,,,
47185,97,281,0,0
,,,,
47199,97,281,0,0
,,,,
47212,97,281,0,0
,,,,
47226,97,281,0,0
,,,,
47240,97,281,0,0
,,,,
47255,97,281,0,0
,,,,
47269,97,281,0,0
,,,,
47284,97,281,0,0
,,,,
47300,97,281,0,0
,,,,
47315,97,281,0,0
,,,,
47327,97,281,0,0
,,,,
47341,97,281,0,0
,,,,
47356,97,281,0,0
,,,,
47369,97,281,0,0
,,,,
47383,97,281,0,0
,,,,
47400,97,281,0,0
,,,,
47414,104,281,0,0
,,,,
47427,111,281,0,0
,,,,
47442,118,281,0,0
,,,,
47455,125,281,0,0
,,,,
47470,132,281,0,0
,,,,
47487,139,281,0,0
,,,,
47503,146,281,0,0
,,,,
47519,153,281,0,0
,,,,
47533,160,281,0,0
,,,,
47549,167,281,0,0
,,,,
47565,174,281,0,0
,,,,
47578,181,281,0,0
,,,,
47593,188,281,0,0
,,,,
47611,195,281,0,0
,,,,
47627,202,281,0,0
,,,,
47642,209,281,0,0
,,,,
47659,216,281,0,0
,,,,
47674,223,281,0,0
,,,,
47690,230,281,0,0
,,,,
47705,237,281,0,0
,,,,
47717,244,281,0,0
,,,,
47733,251,281,0,0
,,,,
47747,258,281,0,0
,,,,
47759,265,281,0,0
,,,,
47772,272,281,0,0
,,,,
47788,279,281,0,0
,,,,
47806,286,281,0,0
,,,,
47822,293,281,0,0
,,,,
47835,300,281,0,0
,,,,
47851,307,281,0,0
,,,,
47865,314,281,0,0
,,,,
47878,321,281,0,0
,,,,
47894,328,281,0,0
,,,,
47909,335,281,0,0
,,,,
47924,342,281,0,0
,,,,
47940,349,281,0,0
,,,,
47955,356,281,0,0
,,,,
47970,363,281,0,0
,,,,
47986,370,281,0,0
,,,,
48001,377,281,0,0
,,,,
48017,384,281,0,0
,,,,
48033,391,281,0,0
,,,,
48044,398,281,0,0
,,,,
48059,405,281,0,0
,,,,
48074,412,281,0,0
,,,,
48090,419,281,0,0
,,,,
48107,426,281,0,0
,,,,
48122,433,281,0,0
,,,,
48139,440,281,0,0
,,,,
48153,447,281,0,0
,,,,
48169,454,281,0,0
,,,,
48185,461,281,0,0
,,,,
48201,468,281,0,0
,,,,
48216,475,281,0,0
,,,,
48231,482,281,0,0
,,,,
48244,489,281,0,0
,,,,
48258,496,281,0,0
,,,,
48273,503,281,0,0
,,,,
48288,510,281,0,0
,,,,
48302,517,281,0,0
,,,,
48315,524,281,0,0
,,,,
48327,531,281,0,0
,,,,
48340,538,281,0,0
,,,,
48352,545,281,0,0
,,,,
48366,552,281,0,0
,,,,
