TicksTime,BallPosX,BallPosY,BallSpeed,PosD,PosPC,ScoreD,ScorePC
33875,804,700,4,0,300,0,1
33890,808,704,4,0,306,0,1
33904,812,708,4,0,312,0,1
33918,816,712,4,0,312,0,1
33933,820,716,4,0,318,0,1
33945,824,720,4,0,324,0,1
33961,828,724,4,0,330,0,1
33975,832,728,4,0,336,0,1
33990,836,732,4,0,342,0,1
34002,840,736,4,0,342,0,1
34016,844,740,4,0,342,0,1
34031,848,744,4,0,342,0,1
34043,852,748,4,0,348,0,1
34064,856,752,4,0,348,0,1
34079,860,756,4,0,348,0,1
34093,864,760,4,0,354,0,1
34109,868,756,4,0,354,0,1
34125,872,752,4,0,354,0,1
34141,876,748,4,0,354,0,1
34157,880,744,4,0,354,0,1
34172,884,740,4,0,354,0,1
34187,888,736,4,0,354,0,1
34201,892,732,4,0,354,0,1
34216,896,728,4,0,354,0,1
34231,900,724,4,0,354,0,1
34245,904,720,4,0,354,0,1
34259,908,716,4,0,354,0,1
34275,912,712,4,0,354,0,1
34291,916,708,4,0,354,0,1
34307,920,704,4,0,354,0,1
34321,924,700,4,0,354,0,1
34335,928,696,4,0,354,0,1
34349,932,692,4,0,354,0,1
34363,936,688,4,0,354,0,1
34376,940,684,4,0,354,0,1
34390,944,680,4,0,354,0,1
34405,948,676,4,0,354,0,1
34420,952,672,4,0,354,0,1
34435,956,668,4,0,354,0,1
34449,960,664,4,0,354,0,1
34465,964,660,4,0,354,0,1
34478,968,656,4,0,354,0,1
34493,972,652,4,0,354,0,1
34510,976,648,4,0,354,0,1
34524,980,644,4,0,354,0,1
34537,984,640,4,0,354,0,1
34551,988,636,4,0,354,0,1
34566,992,632,4,0,354,0,1
34582,996,628,4,0,354,0,1
34595,1000,624,4,0,354,0,1
34610,1004,620,4,0,354,0,1
34626,1008,616,4,0,354,0,1
34641,1012,612,4,0,354,0,1
34653,1016,608,4,0,354,0,1
34667,1020,604,4,0,354,0,1
34681,1024,600,4,0,354,0,1
34694,1028,596,4,0,354,0,1
34709,1032,592,4,0,354,0,1
34725,1036,588,4,0,354,0,1
34738,1040,584,4,0,354,0,1
34752,1044,580,4,0,354,0,1
34766,1048,576,4,0,354,0,1
34780,1052,572,4,0,354,0,1
34794,1056,568,4,0,354,0,1
34810,1060,564,4,0,354,0,1
34827,1064,560,4,0,354,0,1
34841,1068,556,4,0,354,0,1
34854,1072,552,4,0,354,0,1
34868,1076,548,4,0,354,0,1
34884,1080,544,4,0,354,0,1
34899,1084,540,4,0,354,0,1
34915,1088,536,4,0,354,0,1
34928,1092,532,4,0,354,0,1
34943,1096,528,4,0,354,0,1
34958,1100,524,4,0,354,0,1
34970,1104,520,4,0,354,0,1
34985,1108,516,4,0,354,0,1
35000,1112,512,4,0,354,0,1
35011,1116,508,4,0,354,0,1
35026,1120,504,4,0,354,0,1
35041,1124,500,4,0,354,0,1
35058,1128,496,4,0,354,0,1
35076,1132,492,4,0,354,0,1
35090,1136,488,4,0,354,0,1
35103,1140,484,4,0,354,0,1
35117,1144,480,4,0,354,0,1
35132,1148,476,4,0,354,0,1
35144,1152,472,4,0,354,0,1
35158,1156,468,4,0,354,0,1
35174,1160,464,4,0,354,0,1
35187,1164,460,4,0,354,0,1
35201,1168,456,4,0,354,0,1
35215,1172,452,4,0,354,0,1
35229,1176,448,4,0,354,0,1
35244,1180,444,4,0,354,0,1
35259,1184,440,4,0,354,0,1
35274,1188,436,4,0,354,0,1
35289,1192,432,4,0,354,0,1
35303,1196,428,4,0,354,0,1
35317,1200,424,4,0,354,0,1
35332,1204,420,4,0,354,0,1
35345,1208,416,4,0,348,0,1
35359,1212,412,4,0,348,0,1
35374,1216,408,4,0,348,0,1
35386,1220,404,4,0,348,0,1
35401,1224,400,4,0,348,0,1
35414,1228,396,4,0,348,0,1
35428,1232,392,4,0,348,0,1
35442,1236,388,4,0,342,0,1
35458,1240,384,4,0,342,0,1
35470,1244,380,4,0,342,0,1
35485,1248,376,4,0,342,0,1
35500,1252,372,4,0,342,0,1
35515,1256,368,4,0,342,0,1
35529,1260,364,4,0,342,0,1
35544,1264,360,4,0,336,0,1
35559,1268,356,4,0,336,0,1
35574,1272,352,4,0,336,0,1
35588,1276,348,4,0,336,0,1
35603,1280,344,4,0,330,0,1
35617,1284,340,4,0,330,0,1
35631,1288,336,4,0,330,0,1
35646,1292,332,4,0,330,0,1
35661,1288,328,4,0,330,0,1
35677,1284,324,4,0,330,0,1
35691,1280,320,4,0,330,0,1
35703,1276,316,4,0,330,0,1
35718,1272,312,4,0,330,0,1
35732,1268,308,4,0,330,0,1
35746,1264,304,4,0,330,0,1
35761,1260,300,4,0,330,0,1
35776,1256,296,4,0,330,0,1
35791,1252,292,4,0,330,0,1
35803,1248,288,4,0,330,0,1
35819,1244,284,4,0,330,0,1
35833,1240,280,4,0,330,0,1
35847,1236,276,4,0,330,0,1
35862,1232,272,4,0,330,0,1
35876,1228,268,4,0,330,0,1
35891,1224,264,4,0,330,0,1
35904,1220,260,4,0,330,0,1
35917,1216,256,4,0,330,0,1
35932,1212,252,4,0,330,0,1
35948,1208,248,4,0,330,0,1
35962,1204,244,4,0,330,0,1
35977,1200,240,4,0,330,0,1
35992,1196,236,4,0,330,0,1
36006,1192,232,4,0,330,0,1
36018,1188,228,4,0,330,0,1
36032,1184,224,4,0,330,0,1
36045,1180,220,4,0,330,0,1
36067,1176,216,4,0,330,0,1
36083,1172,212,4,0,330,0,1
36096,1168,208,4,0,330,0,1
36111,1164,204,4,0,330,0,1
36125,1160,200,4,0,330,0,1
36141,1156,196,4,0,330,0,1
36154,1152,192,4,0,330,0,1
36168,1148,188,4,0,330,0,1
36182,1144,184,4,0,330,0,1
36196,1140,180,4,0,330,0,1
36211,1136,176,4,0,330,0,1
36225,1132,172,4,0,330,0,1
36241,1128,168,4,0,330,0,1
36253,1124,164,4,0,330,0,1
36266,1120,160,4,0,330,0,1
36279,1116,156,4,0,330,0,1
36293,1112,152,4,0,330,0,1
36308,1108,148,4,0,330,0,1
36321,1104,144,4,0,330,0,1
36335,1100,140,4,0,330,0,1
36347,1096,136,4,0,330,0,1
36362,1092,132,4,0,330,0,1
36376,1088,128,4,0,330,0,1
36391,1084,124,4,0,330,0,1
36404,1080,120,4,0,330,0,1
36419,1076,116,4,0,330,0,1
36434,1072,112,4,0,330,0,1
36447,1068,108,4,0,330,0,1
36462,1064,104,4,0,330,0,1
36477,1060,100,4,0,330,0,1
36491,1056,96,4,0,330,0,1
36504,1052,92,4,0,330,0,1
36519,1048,88,4,0,330,0,1
36534,1044,84,4,0,330,0,1
36547,1040,80,5,0,330,0,1
36561,1035,75,5,0,330,0,1
36576,1030,70,5,0,330,0,1
36590,1025,65,5,0,330,0,1
36604,1020,60,5,0,330,0,1
36620,1015,55,5,0,330,0,1
36634,1010,50,5,7,330,0,1
36647,1005,45,5,14,330,0,1
36661,1000,40,5,21,330,0,1
36675,995,35,5,28,330,0,1
36687,990,30,5,35,330,0,1
36701,985,25,5,42,330,0,1
36716,980,20,5,49,330,0,1
36730,975,15,5,56,330,0,1
36745,970,10,5,63,330,0,1
36760,965,5,5,70,330,0,1
36773,960,10,5,77,330,0,1
36787,955,15,5,84,330,0,1
36802,950,20,5,91,330,0,1
36818,945,25,5,98,330,0,1
36831,940,30,5,105,330,0,1
36846,935,35,5,112,330,0,1
36860,930,40,5,119,330,0,1
36873,925,45,5,126,330,0,1
36887,920,50,5,133,330,0,1
36902,915,55,5,140,330,0,1
36915,910,60,5,147,330,0,1
36930,905,65,5,154,330,0,1
36945,900,70,5,161,330,0,1
36968,895,75,5,168,330,0,1
36981,890,80,5,175,330,0,1
36996,885,85,5,182,330,0,1
37010,880,90,5,189,330,0,1
37025,875,95,5,196,330,0,1
37038,870,100,5,203,330,0,1
37056,865,105,5,210,330,0,1
37071,860,110,5,217,330,0,1
37084,855,115,5,224,330,0,1
37097,850,120,5,231,330,0,1
37112,845,125,5,238,330,0,1
37128,840,130,5,245,330,0,1
37143,835,135,5,252,330,0,1
37158,830,140,5,259,330,0,1
37171,825,145,5,266,330,0,1
37186,820,150,5,273,330,0,1
37201,815,155,5,280,330,0,1
37214,810,160,5,287,330,0,1
37230,805,165,5,294,330,0,1
37244,800,170,5,301,330,0,1
37259,795,175,5,308,330,0,1
37271,790,180,5,315,330,0,1
37286,785,185,5,322,330,0,1
37301,780,190,5,329,330,0,1
37316,775,195,5,336,330,0,1
37329,770,200,5,343,330,0,1
37344,765,205,5,350,330,0,1
37359,760,210,5,357,330,0,1
37371,755,215,5,364,330,0,1
37385,750,220,5,371,330,0,1
37397,745,225,5,378,330,0,1
37413,740,230,5,385,330,0,1
37428,735,235,5,392,330,0,1
37441,730,240,5,399,330,0,1
37455,725,245,5,406,330,0,1
37470,720,250,5,413,330,0,1
37484,715,255,5,420,330,0,1
37497,710,260,5,427,330,0,1
37512,705,265,5,434,330,0,1
37527,700,270,5,441,330,0,1
37541,695,275,5,448,330,0,1
37555,690,280,5,455,330,0,1
37569,685,285,5,462,330,0,1
37585,680,290,5,469,330,0,1
37598,675,295,5,476,330,0,1
37612,670,300,5,483,330,0,1
37626,665,305,5,490,330,0,1
37640,660,310,5,497,330,0,1
37653,655,315,5,504,330,0,1
37669,650,320,5,511,330,0,1
37683,645,325,5,518,330,0,1
37698,640,330,5,525,330,0,1
37713,635,335,5,532,330,0,1
37728,630,340,5,539,330,0,1
37741,625,345,5,546,330,0,1
37754,620,350,5,553,330,0,1
37769,615,355,5,560,330,0,1
37781,610,360,5,567,330,0,1
37795,605,365,5,574,330,0,1
37809,600,370,5,581,330,0,1
37823,595,375,5,588,330,0,1
37838,590,380,5,595,330,0,1
37852,585,385,5,602,330,0,1
37867,580,390,5,609,330,0,1
37881,575,395,5,616,330,0,1
37895,570,400,5,623,330,0,1
37910,565,405,5,630,330,0,1
37924,560,410,5,637,330,0,1
37939,555,415,5,638,330,0,1
37953,550,420,5,638,330,0,1
37969,545,425,5,638,330,0,1
37982,540,430,5,638,330,0,1
37997,535,435,5,638,330,0,1
38010,530,440,5,638,330,0,1
38024,525,445,5,638,330,0,1
38039,520,450,5,638,330,0,1
38059,515,455,5,638,330,0,1
38073,510,460,5,638,330,0,1
38087,505,465,5,638,330,0,1
38101,500,470,5,638,330,0,1
38114,495,475,5,638,330,0,1
38128,490,480,5,638,330,0,1
38143,485,485,5,638,330,0,1
38156,480,490,5,638,330,0,1
38169,475,495,5,638,330,0,1
38184,470,500,5,638,330,0,1
38198,465,505,5,638,330,0,1
38212,460,510,5,638,330,0,1
38227,455,515,5,638,330,0,1
38243,450,520,5,638,330,0,1
38257,445,525,5,638,330,0,1
38272,440,530,5,638,330,0,1
38288,435,535,5,638,330,0,1
38304,430,540,5,638,330,0,1
38319,425,545,5,638,330,0,1
38332,420,550,5,638,330,0,1
38346,415,555,5,638,330,0,1
38361,410,560,5,638,330,0,1
38374,405,565,5,638,330,0,1
38388,400,570,5,638,330,0,1
38401,395,575,5,638,330,0,1
38415,390,580,5,638,330,0,1
38430,385,585,5,638,330,0,1
38445,380,590,5,638,330,0,1
38458,375,595,5,638,330,0,1
38472,370,600,5,638,330,0,1
38485,365,605,5,638,330,0,1
38499,360,610,5,638,330,0,1
38515,355,615,5,638,330,0,1
38530,350,620,5,638,330,0,1
38545,345,625,5,638,330,0,1
38557,340,630,5,638,330,0,1
38571,335,635,5,638,330,0,1
38586,330,640,5,638,330,0,1
38599,325,645,5,638,330,0,1
38615,320,650,5,638,330,0,1
38630,315,655,5,638,330,0,1
38645,310,660,5,631,330,0,1
38657,305,665,5,624,330,0,1
38670,300,670,5,617,330,0,1
38683,295,675,5,610,330,0,1
38698,290,680,5,603,330,0,1
38712,285,685,5,596,330,0,1
38725,280,690,5,589,330,0,1
38738,275,695,5,582,330,0,1
38752,270,700,5,575,330,0,1
38765,265,705,5,568,330,0,1
38779,260,710,5,561,330,0,1
38793,255,715,5,554,330,0,1
38805,250,720,5,547,330,0,1
38820,245,725,5,547,330,0,1
38833,240,730,5,547,330,0,1
38847,235,735,5,547,330,0,1
38861,230,740,5,547,330,0,1
38874,225,745,5,547,330,0,1
38888,220,750,5,547,330,0,1
38903,215,755,5,547,330,0,1
38916,210,760,5,547,330,0,1
38931,205,755,5,547,330,0,1
38946,200,750,5,547,330,0,1
38960,195,745,5,547,330,0,1
38972,190,740,5,547,330,0,1
38986,185,735,5,547,330,0,1
39000,180,730,5,547,330,0,1
39014,175,725,5,547,330,0,1
39029,170,720,5,547,330,0,1
39044,165,715,5,547,330,0,1
39063,160,710,5,547,330,0,1
39078,155,705,5,547,330,0,1
39093,150,700,5,547,330,0,1
39105,145,695,5,547,330,0,1
39120,140,690,5,547,330,0,1
39133,135,685,5,547,330,0,1
39147,130,680,5,547,330,0,1
39162,125,675,5,547,330,0,1
39177,120,670,5,547,330,0,1
39191,115,665,5,547,330,0,1
39204,110,660,5,547,330,0,1
39217,105,655,5,547,330,0,1
39232,100,650,5,547,330,0,1
39247,95,645,5,547,330,0,1
39262,90,640,5,547,330,0,1
39277,85,635,5,547,330,0,1
39290,80,630,5,547,330,0,1
39305,75,625,5,547,330,0,1
39319,70,620,5,547,330,0,1
39332,75,615,5,547,330,0,1
39346,80,610,5,547,330,0,1
39361,85,605,5,547,330,0,1
39375,90,600,5,547,330,0,1
39389,95,595,5,547,330,0,1
39404,100,590,5,547,330,0,1
39420,105,585,5,547,330,0,1
39433,110,580,5,547,330,0,1
39447,115,575,5,547,330,0,1
39462,120,570,5,547,330,0,1
39475,125,565,5,547,330,0,1
39489,130,560,5,547,330,0,1
39504,135,555,5,547,330,0,1
39519,140,550,5,547,330,0,1
39533,145,545,5,547,330,0,1
39548,150,540,5,547,330,0,1
39564,155,535,5,547,330,0,1
39578,160,530,5,547,330,0,1
39591,165,525,5,547,330,0,1
39605,170,520,5,547,330,0,1
39618,175,515,5,547,330,0,1
39633,180,510,5,547,330,0,1
39647,185,505,5,547,330,0,1
39661,190,500,5,547,330,0,1
39673,195,495,5,547,330,0,1
39685,200,490,5,547,330,0,1
39699,205,485,5,547,330,0,1
39713,210,480,5,547,330,0,1
39728,215,475,5,547,330,0,1
39740,220,470,5,547,330,0,1
39754,225,465,5,547,330,0,1
39769,230,460,5,547,330,0,1
39784,235,455,5,547,330,0,1
39799,240,450,5,547,330,0,1
39813,245,445,5,547,330,0,1
39829,250,440,5,547,330,0,1
39841,255,435,5,547,330,0,1
39854,260,430,5,547,330,0,1
39867,265,425,5,547,330,0,1
39882,270,420,5,547,330,0,1
39897,275,415,5,547,330,0,1
39912,280,410,5,547,330,0,1
39925,285,405,5,547,330,0,1
39939,290,400,5,547,330,0,1
39954,295,395,5,547,330,0,1
39967,300,390,5,547,330,0,1
39982,305,385,5,547,330,0,1
39997,310,380,5,547,330,0,1
40009,315,375,5,547,330,0,1
40023,320,370,5,547,330,0,1
40038,325,365,5,547,330,0,1
40057,330,360,5,547,330,0,1
40073,335,355,5,547,330,0,1
40088,340,350,5,547,330,0,1
40103,345,345,5,547,330,0,1
40116,350,340,5,547,330,0,1
40130,355,335,5,547,330,0,1
40145,360,330,5,547,330,0,1
40159,365,325,5,547,330,0,1
40173,370,320,5,547,330,0,1
40188,375,315,5,547,330,0,1
40201,380,310,5,547,330,0,1
40215,385,305,5,547,330,0,1
40229,390,300,5,547,330,0,1
40245,395,295,5,547,330,0,1
40258,400,290,5,547,330,0,1
40272,405,285,5,547,330,0,1
40286,410,280,5,547,330,0,1
40299,415,275,5,547,330,0,1
40313,420,270,5,547,330,0,1
40328,425,265,5,547,330,0,1
40340,430,260,5,547,330,0,1
40353,435,255,5,547,330,0,1
40367,440,250,5,547,330,0,1
40382,445,245,5,547,330,0,1
40397,450,240,5,547,330,0,1
40413,455,235,5,547,330,0,1
40426,460,230,5,547,330,0,1
40440,465,225,5,547,330,0,1
40455,470,220,5,547,330,0,1
40467,475,215,5,547,330,0,1
40481,480,210,5,547,330,0,1
40497,485,205,5,547,330,0,1
40511,490,200,5,547,330,0,1
40524,495,195,5,547,330,0,1
40538,500,190,5,547,330,0,1
40552,505,185,5,547,330,0,1
40566,510,180,5,547,330,0,1
40581,515,175,5,547,330,0,1
40593,520,170,5,547,330,0,1
40606,525,165,5,547,330,0,1
40622,530,160,5,547,330,0,1
40634,535,155,5,547,330,0,1
40648,540,150,5,547,330,0,1
40663,545,145,5,547,330,0,1
40676,550,140,5,547,330,0,1
40691,555,135,5,547,330,0,1
40704,560,130,5,547,330,0,1
40717,565,125,5,547,330,0,1
40731,570,120,5,547,330,0,1
40746,575,115,5,547,330,0,1
40759,580,110,5,547,330,0,1
40773,585,105,5,547,330,0,1
40787,590,100,5,547,330,0,1
40801,595,95,5,547,330,0,1
40815,600,90,5,547,330,0,1
40831,605,85,5,547,330,0,1
40846,610,80,5,547,330,0,1
40859,615,75,5,547,330,0,1
40872,620,70,5,547,330,0,1
40885,625,65,5,547,330,0,1
40899,630,60,5,547,330,0,1
40914,635,55,5,547,330,0,1
40927,640,50,5,547,330,0,1
40941,645,45,5,547,330,0,1
40954,650,40,5,547,330,0,1
40967,655,35,5,547,330,0,1
40981,660,30,5,547,330,0,1
40997,665,25,5,547,330,0,1
41009,670,20,5,547,330,0,1
41024,675,15,5,547,330,0,1
41038,680,10,5,547,330,0,1
41059,685,5,5,547,324,0,1
41074,690,10,5,547,324,0,1
41089,695,15,5,547,324,0,1
41104,700,20,5,547,324,0,1
41120,705,25,5,547,324,0,1
41133,710,30,5,547,324,0,1
41148,715,35,5,547,330,0,1
41163,720,40,5,547,330,0,1
41176,725,45,5,547,330,0,1
41191,730,50,5,547,330,0,1
41206,735,55,5,547,330,0,1
41221,740,60,5,547,330,0,1
41234,745,65,5,547,330,0,1
41249,750,70,5,547,336,0,1
41265,755,75,5,547,336,0,1
41279,760,80,5,547,336,0,1
41292,765,85,5,547,336,0,1
41306,770,90,5,547,336,0,1
41321,775,95,5,547,336,0,1
41335,780,100,5,547,336,0,1
41349,785,105,5,547,336,0,1
41365,790,110,5,547,336,0,1
41381,795,115,5,547,336,0,1
41397,800,120,5,547,342,0,1
41412,805,125,5,547,342,0,1
41426,810,130,5,547,342,0,1
41440,815,135,5,547,348,0,1
41455,820,140,5,547,354,0,1
41468,825,145,5,547,354,0,1
41484,830,150,5,547,354,0,1
41501,835,155,5,547,360,0,1
41514,840,160,5,547,360,0,1
41529,845,165,5,547,360,0,1
41542,850,170,5,547,360,0,1
41556,855,175,5,547,360,0,1
41569,860,180,5,547,360,0,1
41584,865,185,5,547,360,0,1
41598,870,190,5,547,360,0,1
41614,875,195,5,547,366,0,1
41627,880,200,5,547,366,0,1
41641,885,205,5,547,366,0,1
41656,890,210,5,547,366,0,1
41672,895,215,5,547,366,0,1
41685,900,220,5,547,372,0,1
41702,905,225,5,547,378,0,1
41717,910,230,5,547,378,0,1
41732,915,235,5,547,378,0,1
41748,920,240,5,547,378,0,1
41761,925,245,5,547,384,0,1
41775,930,250,5,547,384,0,1
41789,935,255,5,547,384,0,1
41802,940,260,5,547,384,0,1
41817,945,265,5,547,384,0,1
41832,950,270,5,547,384,0,1
41847,955,275,5,547,390,0,1
41860,960,280,5,547,390,0,1
41875,965,285,5,547,396,0,1
41890,970,290,5,547,396,0,1
41903,975,295,5,547,396,0,1
41918,980,300,5,547,396,0,1
41933,985,305,5,547,396,0,1
41948,990,310,5,547,402,0,1
41962,995,315,5,547,402,0,1
41977,1000,320,5,547,402,0,1
41992,1005,325,5,547,402,0,1
42006,1010,330,5,547,402,0,1
42020,1015,335,5,547,402,0,1
42035,1020,340,5,547,402,0,1
42056,1025,345,5,547,408,0,1
42072,1030,350,5,547,408,0,1
42085,1035,355,5,547,408,0,1
42100,1040,360,5,547,408,0,1
42114,1045,365,5,547,408,0,1
42128,1050,370,5,547,408,0,1
42142,1055,375,5,547,414,0,1
42156,1060,380,5,547,414,0,1
42172,1065,385,5,547,414,0,1
42188,1070,390,5,547,414,0,1
42201,1075,395,5,547,420,0,1
42216,1080,400,5,547,426,0,1
42231,1085,405,5,547,426,0,1
42245,1090,410,5,547,432,0,1
42259,1095,415,5,547,432,0,1
42273,1100,420,5,547,432,0,1
42289,1105,425,5,547,432,0,1
42302,1110,430,5,547,432,0,1
42317,1115,435,5,547,438,0,1
42332,1120,440,5,547,438,0,1
42347,1125,445,5,547,438,0,1
42360,1130,450,5,547,438,0,1
42375,1135,455,5,547,438,0,1
42389,1140,460,5,547,438,0,1
42404,1145,465,5,547,444,0,1
42419,1150,470,5,547,444,0,1
42434,1155,475,5,547,444,0,1
42449,1160,480,5,547,444,0,1
42462,1165,485,5,547,444,0,1
42475,1170,490,5,547,450,0,1
42489,1175,495,5,547,450,0,1
42505,1180,500,5,547,450,0,1
42519,1185,505,5,547,450,0,1
42534,1190,510,5,547,456,0,1
42549,1195,515,5,547,456,0,1
42562,1200,520,5,547,456,0,1
42576,1205,525,5,547,456,0,1
42589,1210,530,5,547,462,0,1
42602,1215,535,5,547,462,0,1
42616,1220,540,5,547,462,0,1
42631,1225,545,5,547,468,0,1
42644,1230,550,5,547,468,0,1
42657,1235,555,5,547,468,0,1
42670,1240,560,5,547,468,0,1
42684,1245,565,5,547,474,0,1
42699,1250,570,5,547,474,0,1
42713,1255,575,5,547,474,0,1
42727,1260,580,5,547,474,0,1
42742,1265,585,5,547,474,0,1
42757,1270,590,5,547,480,0,1
42770,1275,595,5,547,480,0,1
42785,1280,600,5,547,480,0,1
42799,1285,605,5,547,480,0,1
42812,1290,610,5,547,480,0,1
42826,1295,615,5,547,480,0,1
42840,1300,610,5,547,480,0,1
42853,1305,615,5,547,480,0,1
42867,1310,610,5,547,480,0,1
42882,1315,605,5,547,480,0,1
42896,1320,600,5,547,480,0,1
42910,1325,605,5,547,480,0,1
42924,1330,600,5,547,480,0,1
42937,1335,605,5,547,480,0,1
42952,1340,600,5,547,480,0,1
42967,1345,605,5,547,480,0,1
42982,1350,610,5,547,480,0,1
42995,1355,615,5,547,480,0,1
43008,1360,620,5,547,480,0,1
43022,1365,625,5,547,480,0,1
43035,1370,630,5,547,480,0,1
43554,684,388,4,547,486,1,1
43567,688,392,4,547,492,1,1
43582,692,396,4,547,498,1,1
43596,696,400,4,547,504,1,1
43611,700,404,4,547,510,1,1
43626,704,408,4,547,516,1,1
43641,708,412,4,547,522,1,1
43653,712,416,4,547,528,1,1
43668,716,420,4,547,534,1,1
43683,720,424,4,547,540,1,1
43698,724,428,4,547,546,1,1
43712,728,432,4,547,552,1,1
43727,732,436,4,547,558,1,1
43741,736,440,4,547,564,1,1
43754,740,444,4,547,570,1,1
43770,744,448,4,547,576,1,1
43784,748,452,4,547,576,1,1
43799,752,456,4,547,576,1,1
43814,756,460,4,547,576,1,1
43828,760,464,4,547,582,1,1
43843,764,468,4,547,582,1,1
43858,768,472,4,547,582,1,1
43875,772,476,4,547,582,1,1
43888,776,480,4,547,582,1,1
43903,780,484,4,547,582,1,1
43917,784,488,4,547,582,1,1
43932,788,492,4,547,588,1,1
43945,792,496,4,547,588,1,1
43961,796,500,4,547,588,1,1
43976,800,504,4,547,588,1,1
43991,804,508,4,547,588,1,1
44004,808,512,4,547,588,1,1
44020,812,516,4,547,588,1,1
44034,816,520,4,547,594,1,1
44050,820,524,4,547,594,1,1
44071,824,528,4,547,594,1,1
44085,828,532,4,547,594,1,1
44099,832,536,4,547,594,1,1
44113,836,540,4,547,594,1,1
44127,840,544,4,547,594,1,1
44141,844,548,4,547,594,1,1
44155,848,552,4,547,594,1,1
44169,852,556,4,547,594,1,1
44183,856,560,4,547,594,1,1
44198,860,564,4,547,594,1,1
44212,864,568,4,547,594,1,1
44227,868,572,4,547,594,1,1
44243,872,576,4,547,594,1,1
44258,876,580,4,547,594,1,1
44270,880,584,4,547,594,1,1
44285,884,588,4,547,594,1,1
44300,888,592,4,547,594,1,1
44313,892,596,4,547,594,1,1
44327,896,600,4,547,594,1,1
44343,900,604,4,547,594,1,1
44358,904,608,4,547,594,1,1
44373,908,612,4,547,594,1,1
44387,912,616,4,547,594,1,1
44401,916,620,4,547,594,1,1
44416,920,624,4,547,594,1,1
44430,924,628,4,547,594,1,1
44445,928,632,4,547,594,1,1
44459,932,636,4,547,594,1,1
44472,936,640,4,547,594,1,1
44487,940,644,4,547,594,1,1
44502,944,648,4,547,594,1,1
44518,948,652,4,547,594,1,1
44532,952,656,4,547,594,1,1
44545,956,660,4,547,594,1,1
44559,960,664,4,547,594,1,1
44573,964,668,4,547,594,1,1
44587,968,672,4,547,594,1,1
44601,972,676,4,547,594,1,1
44615,976,680,4,547,594,1,1
44629,980,684,4,547,594,1,1
44643,984,688,4,547,594,1,1
44656,988,692,4,547,600,1,1
44671,992,696,4,547,600,1,1
44686,996,700,4,547,600,1,1
44703,1000,704,4,547,600,1,1
44718,1004,708,4,547,600,1,1
44734,1008,712,4,547,600,1,1
44749,1012,716,4,547,600,1,1
44763,1016,720,4,547,600,1,1
44778,1020,724,4,547,594,1,1
44793,1024,728,4,547,594,1,1
44806,1028,732,4,547,594,1,1
44821,1032,736,4,547,594,1,1
44836,1036,740,4,547,588,1,1
44851,1040,744,4,547,588,1,1
44864,1044,748,4,547,588,1,1
44877,1048,752,4,547,594,1,1
44893,1052,756,4,547,594,1,1
44905,1056,760,4,547,594,1,1
44919,1060,756,4,547,594,1,1
44934,1064,752,4,547,594,1,1
44947,1068,748,4,547,594,1,1
44961,1072,744,4,547,588,1,1
44976,1076,740,4,547,582,1,1
44989,1080,736,4,547,582,1,1
45002,1084,732,4,547,582,1,1
45017,1088,728,4,547,582,1,1
45030,1092,724,4,547,582,1,1
45044,1096,720,4,547,582,1,1
45064,1100,716,4,547,582,1,1
45079,1104,712,4,547,576,1,1
45093,1108,708,4,547,576,1,1
45107,1112,704,4,547,576,1,1
45121,1116,700,4,547,570,1,1
45137,1120,696,4,547,564,1,1
45152,1124,692,4,547,564,1,1
45167,1128,688,4,547,564,1,1
45180,1132,684,4,547,564,1,1
45195,1136,680,4,547,564,1,1
45209,1140,676,4,547,564,1,1
45225,1144,672,4,547,564,1,1
45239,1148,668,4,547,564,1,1
45254,1152,664,4,547,558,1,1
45268,1156,660,4,547,558,1,1
45283,1160,656,4,547,558,1,1
45295,1164,652,4,547,558,1,1
45308,1168,648,4,547,552,1,1
45322,1172,644,4,547,552,1,1
45337,1176,640,4,547,552,1,1
45352,1180,636,4,547,552,1,1
45368,1184,632,4,547,552,1,1
